raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2009/7/1 0:04,2009/7/1 0:11,3,1.2,-73.988747,40.735228,-74.007524,40.740135,6.1,0
1,CMT,2009/7/1 1:25,2009/7/1 1:43,1,5.7,-74.004053,40.741677,-73.928238,40.753439,15.7,3.24
2,CMT,2009/7/1 7:06,2009/7/1 7:12,1,1.3,-73.956668,40.770661,-73.971914,40.761956,6.1,0
3,CMT,2009/7/1 7:11,2009/7/1 7:21,1,1.5,-73.979162,40.750402,-74.001674,40.751553,7.7,1
4,DDS,2009/7/1 7:21,2009/7/1 7:44,2,17.5,-73.937099,40.789681,-73.776324,40.645818,45,5
5,CMT,2009/7/1 8:19,2009/7/1 8:20,1,0.2,-73.979251,40.752715,-73.974625,40.75079,3.3,0
6,CMT,2009/7/1 8:59,2009/7/1 9:11,1,1.7,-74.001345,40.736332,-73.990493,40.718202,8.1,0
7,CMT,2009/7/1 9:08,2009/7/1 9:34,1,4,-73.968159,40.802264,-73.969231,40.75977,16.5,0
8,DDS,2009/7/1 10:23,2009/7/1 10:55,1,11.9,-73.985993,40.758576,-73.865394,40.770756,30.1,3
9,VTS,2009/7/1 11:04,2009/7/1 11:13,5,1.51,-73.975445,40.71673,-73.975445,40.71673,6.9,0
10,VTS,2009/7/1 11:20,2009/7/1 11:34,1,1.17,-73.964535,40.764023,-73.979985,40.761782,8.1,0
11,VTS,2009/7/1 11:50,2009/7/1 12:06,1,2.98,-74.001967,40.735185,-73.975623,40.762593,10.9,1.5
12,CMT,2009/7/1 11:58,2009/7/1 12:09,1,1.6,-73.960203,40.771245,-73.977381,40.782714,8.1,0
13,CMT,2009/7/1 12:07,2009/7/1 12:31,2,6.9,-73.99003,40.734868,-73.902509,40.710109,18.9,0
14,CMT,2009/7/1 12:17,2009/7/1 12:23,2,0.8,-73.966198,40.770958,-73.97465,40.762369,5.3,0
15,VTS,2009/7/1 12:37,2009/7/1 12:52,1,0.88,-73.966655,40.754867,-73.979343,40.756105,8.5,0
16,VTS,2009/7/1 12:48,2009/7/1 12:49,1,0.26,-73.958432,40.780883,-73.955975,40.783125,2.9,0
17,CMT,2009/7/1 12:54,2009/7/1 13:00,1,1.2,-73.986907,40.729799,-73.985034,40.719075,5.7,0
18,DDS,2009/7/1 13:00,2009/7/1 13:20,3,3.4,-73.963015,40.769357,-73.981089,40.741768,13.7,0
19,CMT,2009/7/1 13:08,2009/7/1 13:17,1,2.2,-73.967204,40.803683,-73.978815,40.77723,8.1,0
20,VTS,2009/7/1 13:13,2009/7/1 13:23,1,1.63,-73.976512,40.747747,-73.979938,40.739065,7.3,0
21,CMT,2009/7/1 13:29,2009/7/1 13:58,1,4.8,-73.991921,40.713618,-73.982072,40.768393,18.1,0
22,CMT,2009/7/1 13:32,2009/7/1 13:42,4,1.7,-73.9986,40.72466,-74.014852,40.718159,7.7,0
23,DDS,2009/7/1 13:36,2009/7/1 13:56,1,4.9,-73.948257,40.783008,-73.992649,40.730234,14.5,2.9
