raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2013/6/1 0:02,2013/6/1 0:14,1,3.3,-73.984018,40.754708,-73.98177,40.7777,12,2.6
1,VTS,2013/6/1 0:12,2013/6/1 0:16,1,0.46,-73.991512,40.766242,-73.98504,40.764362,4.5,1.65
2,CMT,2013/6/1 0:18,2013/6/1 1:05,1,8.1,-73.992458,40.724259,-73.929457,40.808063,35.5,1
3,VTS,2013/6/1 0:20,2013/6/1 0:38,1,7.97,-73.967748,40.760097,-73.939287,40.84871,25,6.38
4,VTS,2013/6/1 0:20,2013/6/1 0:24,1,0.81,-73.982022,40.771365,-73.989735,40.772062,5,1.38
5,VTS,2013/6/1 0:29,2013/6/1 0:33,1,0.71,-73.971628,40.763595,-73.9816,40.768557,5,0
6,VTS,2013/6/1 0:34,2013/6/1 0:43,2,2.33,-73.967,40.757082,-73.981688,40.729222,9.5,2
7,CMT,2013/6/1 0:41,2013/6/1 0:57,1,3.9,-73.982301,40.776287,-73.985746,40.732133,14.5,3.1
8,VTS,2013/6/1 0:44,2013/6/1 1:13,1,21.76,-73.782047,40.64464,-73.866202,40.832012,57.5,0
9,VTS,2013/6/1 0:46,2013/6/1 0:49,1,1.02,-73.98294,40.73909,-73.973962,40.751367,5,1.1
10,CMT,2013/6/1 0:47,2013/6/1 1:05,1,3.5,-73.988999,40.763592,-73.989248,40.726579,14.5,0
11,CMT,2013/6/1 0:59,2013/6/1 1:10,2,3.7,-73.992208,40.743693,-73.972292,40.791512,13,2.8
12,CMT,2013/6/1 1:18,2013/6/1 1:29,2,1.3,-73.99005,40.738377,-74.007845,40.740365,9,2
13,CMT,2013/6/1 1:47,2013/6/1 2:19,3,17.2,-73.792372,40.644915,-73.990757,40.758175,52,0
14,VTS,2013/6/1 2:04,2013/6/1 2:12,1,2.16,-74.005967,40.735692,-73.990697,40.761345,9,1.9
15,VTS,2013/6/1 2:16,2013/6/1 2:21,2,2.01,-73.99158,40.770317,-74.0022,40.746847,7.5,0
16,VTS,2013/6/1 2:22,2013/6/1 2:31,1,3.62,-73.97394,40.750875,-73.940062,40.79712,11.5,2.4
17,CMT,2013/6/1 2:39,2013/6/1 2:47,1,3.2,-74.005232,40.719225,-73.979614,40.761678,11,1
18,CMT,2013/6/1 2:57,2013/6/1 3:01,2,0.9,-73.983586,40.72598,-73.981436,40.736518,5.5,1.62
19,VTS,2013/6/1 3:10,2013/6/1 3:30,1,4.8,-73.98726,40.74871,-73.965475,40.712772,19,3.9
