raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2013/9/1 0:01,2013/9/1 0:05,1,0.9,-73.978119,40.746188,-73.985142,40.738921,5.5,0
1,CMT,2013/9/1 0:12,2013/9/1 0:15,1,0.7,-73.958539,40.713404,-73.967159,40.710722,4.5,0
2,CMT,2013/9/1 0:43,2013/9/1 0:56,2,1.8,-73.997891,40.718245,-74.006458,40.737984,10,5
3,CMT,2013/9/1 0:43,2013/9/1 0:53,2,3.4,-73.985387,40.75305,-73.952648,40.790332,11.5,1.5
4,VTS,2013/9/1 1:00,2013/9/1 1:05,1,0.7,-73.971025,40.751422,-73.97624,40.75651,5,0
5,CMT,2013/9/1 1:05,2013/9/1 1:16,2,2.9,-73.983897,40.754584,-73.973794,40.783066,11.5,2.5
6,CMT,2013/9/1 1:45,2013/9/1 1:51,1,2.4,-73.97506,40.761558,-73.998943,40.733927,8.5,0
7,CMT,2013/9/1 1:54,2013/9/1 2:01,2,1.3,-74.006821,40.741463,-73.989292,40.739461,7.5,0
8,CMT,2013/9/1 2:03,2013/9/1 2:23,2,9.5,-74.003493,40.725284,-73.941295,40.83378,29,7.5
9,CMT,2013/9/1 2:41,2013/9/1 2:47,1,1.4,-73.990844,40.714649,-73.982516,40.731488,7,1.6
10,VTS,2013/9/1 2:51,2013/9/1 3:11,1,5.17,-74.006797,40.744152,-73.950582,40.70811,19,3.9
11,VTS,2013/9/1 2:58,2013/9/1 3:06,1,1.61,-73.978972,40.750167,-73.977222,40.760945,8,0
12,CMT,2013/9/1 3:15,2013/9/1 3:35,1,5.6,-73.989777,40.757053,-73.935999,40.821271,20.5,0
13,VTS,2013/9/1 3:30,2013/9/1 3:34,1,0.54,-73.944193,40.794687,-73.937345,40.79679,4.5,0
14,VTS,2013/9/1 4:40,2013/9/1 4:52,1,5.55,-73.988275,40.727767,-73.940748,40.789002,17,0
15,VTS,2013/9/1 4:45,2013/9/1 4:52,1,1.67,-73.999145,40.739527,-73.980327,40.744387,7.5,1
16,VTS,2013/9/1 8:54,2013/9/1 8:55,1,0.57,-73.970017,40.794607,-73.965002,40.800127,3.5,0
17,VTS,2013/9/1 9:46,2013/9/1 9:50,6,0.89,-73.94911,40.776852,-73.960073,40.773677,5.5,0
18,VTS,2013/9/1 10:28,2013/9/1 10:31,1,0.62,-74.004737,40.737532,-73.998932,40.744622,4.5,0
19,VTS,2013/9/1 10:35,2013/9/1 10:43,2,1.9,-73.992837,40.728167,-73.980295,40.751502,8.5,1.7
20,VTS,2013/9/1 10:56,2013/9/1 11:03,5,2,-73.939585,40.804802,-73.951877,40.78176,8.5,1.7
21,VTS,2013/9/1 11:25,2013/9/1 11:36,3,2.46,-73.989395,40.688302,-74.011042,40.67212,10.5,2.1
22,CMT,2013/9/1 11:27,2013/9/1 11:41,1,5.2,-73.95358,40.775391,-73.917979,40.779503,17.5,0
23,VTS,2013/9/1 11:35,2013/9/1 11:50,1,3.14,-73.988747,40.763937,-73.998295,40.724802,13,0
24,VTS,2013/9/1 12:03,2013/9/1 12:06,1,0.85,-73.949918,40.78432,-73.942695,40.794335,4.5,0.9
25,VTS,2013/9/1 12:46,2013/9/1 13:04,6,2.43,-73.962135,40.713247,-73.994112,40.720377,13.5,0
26,CMT,2013/9/1 13:22,2013/9/1 13:28,2,0.7,-74.011902,40.71509,-74.01376,40.709504,5.5,0
27,VTS,2013/9/1 13:26,2013/9/1 13:57,1,7.49,-73.873372,40.773965,-73.978935,40.76198,28,0
28,VTS,2013/9/1 13:36,2013/9/1 14:06,1,4.32,-73.977827,40.757797,-74.006755,40.706835,20.5,5.12
29,CMT,2013/9/1 13:38,2013/9/1 13:45,1,1.8,-74.003993,40.72573,-73.991165,40.749159,7.5,0
