raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2011/5/1 0:05,2011/5/1 0:21,3,3.3,-73.9844,40.780004,-73.982919,40.744901,11.3,2.46
1,VTS,2011/5/1 0:13,2011/5/1 0:34,1,3.12,-73.980938,40.765473,-74.00739,40.741073,12.9,1
2,CMT,2011/5/1 0:17,2011/5/1 0:27,2,1.1,-73.987507,40.720154,-73.992212,40.730994,6.9,0
3,VTS,2011/5/1 0:18,2011/5/1 0:30,1,1.63,-73.985808,40.746535,-73.992412,40.725735,8.1,0
4,CMT,2011/5/1 0:24,2011/5/1 0:27,1,0.7,-73.994573,40.76116,-73.986252,40.768156,4.1,0
5,CMT,2011/5/1 0:28,2011/5/1 0:33,1,1.4,-73.983421,40.749863,-73.99649,40.732004,5.7,0
6,CMT,2011/5/1 0:29,2011/5/1 0:46,1,4.9,-73.973721,40.784496,-73.955102,40.741507,14.5,3.1
7,VTS,2011/5/1 1:04,2011/5/1 1:17,1,2.49,-73.989902,40.746868,-74.004313,40.716452,9.3,2
8,CMT,2011/5/1 1:05,2011/5/1 1:08,2,0.6,-73.979313,40.749767,-73.974902,40.756689,3.7,0
9,VTS,2011/5/1 1:27,2011/5/1 1:36,1,2.36,-73.982155,40.731133,-73.976628,40.75172,8.1,2
10,VTS,2011/5/1 1:30,2011/5/1 1:34,1,1.35,-74.001213,40.746637,-73.996567,40.761125,5.3,0
11,VTS,2011/5/1 1:34,2011/5/1 1:52,3,4.25,-74.005552,40.726508,-73.98299,40.692577,13.3,0
12,CMT,2011/5/1 1:34,2011/5/1 1:56,2,9,-73.997003,40.73729,-73.873441,40.752854,22.5,5.66
13,VTS,2011/5/1 2:23,2011/5/1 2:35,2,3.7,-74.005913,40.726037,-73.973413,40.750967,10.5,2
14,VTS,2011/5/1 2:32,2011/5/1 2:35,1,1.59,-73.964622,40.760085,-73.950738,40.781557,5.3,2
15,CMT,2011/5/1 3:32,2011/5/1 3:37,1,1.7,-73.967459,40.756307,-73.950332,40.775711,6.1,0
16,CMT,2011/5/1 4:04,2011/5/1 4:23,1,8.6,-73.999347,40.738425,-73.942445,40.832385,21.7,0
17,CMT,2011/5/1 4:13,2011/5/1 4:16,1,0.4,-73.93654,40.698653,-73.93654,40.698653,3.3,0
18,CMT,2011/5/1 4:14,2011/5/1 4:29,2,4.3,-73.982432,40.763862,-73.927553,40.737172,12.5,0
19,VTS,2011/5/1 4:15,2011/5/1 4:22,5,1.21,-73.998258,40.740523,-73.984323,40.7458,5.7,1
20,CMT,2011/5/1 4:55,2011/5/1 5:04,0,1.8,-73.99606,40.76738,-73.970147,40.76535,7.3,0
21,VTS,2011/5/1 6:10,2011/5/1 6:25,1,8.98,-73.961217,40.764813,-73.872577,40.77446,20.9,0
22,VTS,2011/5/1 6:22,2011/5/1 6:25,1,1.19,-73.981115,40.765427,-73.991408,40.749802,4.9,0
23,CMT,2011/5/1 7:10,2011/5/1 7:19,1,2.6,-73.984721,40.764224,-73.955755,40.776777,8.9,1
24,CMT,2011/5/1 8:39,2011/5/1 8:48,3,2.8,-73.95046,40.777517,-73.980731,40.753625,8.9,0
25,CMT,2011/5/1 9:43,2011/5/1 9:50,1,1.2,-73.991486,40.729836,-73.997902,40.713571,6.1,0
26,VTS,2011/5/1 9:50,2011/5/1 10:08,1,8.78,-73.974908,40.758203,-73.86429,40.768102,21.7,0
27,CMT,2011/5/1 10:08,2011/5/1 10:23,1,11.6,-73.776869,40.645145,-73.861576,40.768224,26.1,5.32
28,VTS,2011/5/1 10:16,2011/5/1 10:39,1,2.43,-73.981998,40.771337,-73.953683,40.779255,12.9,3
29,VTS,2011/5/1 10:36,2011/5/1 10:39,1,0.83,-73.96555,40.763185,-73.95706,40.773293,4.1,1
30,CMT,2011/5/1 10:41,2011/5/1 10:49,1,1.3,-73.979076,40.74433,-73.974135,40.731229,6.1,0
31,VTS,2011/5/1 10:43,2011/5/1 10:45,1,0.6,-73.990875,40.765925,-73.982715,40.76664,3.7,0
32,VTS,2011/5/1 12:01,2011/5/1 12:14,1,3.24,-73.986907,40.771418,-73.948092,40.777137,10.5,0
33,CMT,2011/5/1 12:09,2011/5/1 12:11,2,0.9,-73.965982,40.762228,-73.956812,40.771554,4.1,0.7
34,CMT,2011/5/1 12:14,2011/5/1 12:23,2,2.2,-73.968618,40.754659,-73.975004,40.729876,7.7,0
35,CMT,2011/5/1 12:30,2011/5/1 12:45,1,1.3,-73.99485,40.72776,-73.992518,40.715341,8.9,0
36,CMT,2011/5/1 13:09,2011/5/1 13:16,2,1.4,-73.974239,40.788906,-73.959212,40.800185,6.1,0
37,CMT,2011/5/1 13:14,2011/5/1 13:42,3,5.2,-73.964762,40.672393,-73.925136,40.629759,18.1,2.4
38,CMT,2011/5/1 13:21,2011/5/1 13:46,2,3.4,-73.964851,40.761699,-74.002778,40.730745,14.9,2
