raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2010/4/1 0:42,2010/4/1 0:50,1,1.4,-73.968647,40.754796,-73.989335,40.757062,6.1,0
1,CMT,2010/4/1 1:52,2010/4/1 1:59,2,0.9,-73.991452,40.731707,-74.007366,40.733388,6.1,0
2,CMT,2010/4/1 2:36,2010/4/1 2:43,2,1.5,-73.987503,40.743996,-73.971244,40.752745,6.1,0
3,VTS,2010/4/1 3:03,2010/4/1 3:14,1,3.35,-73.958513,40.713303,-73.967848,40.674227,10.5,0
4,CMT,2010/4/1 6:09,2010/4/1 6:22,1,6.6,-73.96516,40.759456,-74.015546,40.711526,16.5,1.5
5,VTS,2010/4/1 6:57,2010/4/1 7:01,1,0.93,-73.998668,40.745048,-73.98773,40.7498,4.5,1
6,CMT,2010/4/1 7:37,2010/4/1 7:42,1,1.1,-73.97294,40.764327,-73.982941,40.75078,5.3,0
7,DDS,2010/4/1 8:08,2010/4/1 8:19,1,2,-74.005822,40.74007,-73.990157,40.75733,7.7,2.45
8,CMT,2010/4/1 8:24,2010/4/1 8:45,1,4.1,-74.007922,40.722981,-73.970137,40.763277,14.1,0
9,VTS,2010/4/1 8:40,2010/4/1 8:43,2,0.6,-73.978087,40.719773,-73.98799,40.72279,4.1,0
10,CMT,2010/4/1 8:40,2010/4/1 8:59,1,4.3,-73.966023,40.800127,-73.981283,40.752565,14.1,0
11,VTS,2010/4/1 9:05,2010/4/1 9:39,1,3.03,-74.00602,40.73999,-73.972922,40.763085,16.9,0
12,CMT,2010/4/1 10:28,2010/4/1 10:32,1,0.7,-73.999625,40.733299,-73.98777,40.728703,4.1,0
13,CMT,2010/4/1 10:43,2010/4/1 10:50,1,1.5,-73.981276,40.72515,-73.986364,40.740153,6.1,0.99
14,VTS,2010/4/1 11:33,2010/4/1 11:52,1,3.94,-73.973138,40.762665,-73.969775,40.802178,13.7,0
15,VTS,2010/4/1 11:54,2010/4/1 12:16,1,6.5,-74.01769,40.708162,-73.978653,40.789292,18.9,2
16,CMT,2010/4/1 11:57,2010/4/1 12:09,1,1.7,-73.993462,40.736851,-74.008279,40.746639,8.1,0
17,CMT,2010/4/1 12:19,2010/4/1 12:34,1,5.2,-73.978281,40.783493,-73.941445,40.841642,14.9,3.08
18,DDS,2010/4/1 12:33,2010/4/1 12:58,1,8.8,-73.976275,40.740622,-73.972563,40.752853,22.5,5.75
19,CMT,2010/4/1 12:36,2010/4/1 12:56,1,1.4,-74.006867,40.711942,-74.004281,40.721704,10.5,0
20,CMT,2010/4/1 12:44,2010/4/1 12:47,1,0.4,-74.000013,40.743124,-74.004913,40.746399,3.7,0
21,CMT,2010/4/1 12:57,2010/4/1 13:09,1,2.3,-74.004575,40.724079,-73.981586,40.746544,8.9,0.5
22,CMT,2010/4/1 13:15,2010/4/1 13:28,2,2.4,-73.945326,40.775304,-73.972243,40.794944,9.7,0
23,DDS,2010/4/1 13:23,2010/4/1 13:36,1,1.1,-73.958167,40.768807,-73.96541,40.767438,7.3,0
24,VTS,2010/4/1 13:24,2010/4/1 13:54,4,2.81,-73.974982,40.741553,-74.000727,40.71826,15.7,0
25,VTS,2010/4/1 13:27,2010/4/1 13:56,3,4.39,-74.007162,40.649388,-74.006755,40.652253,16.9,0
26,CMT,2010/4/1 13:56,2010/4/1 14:27,1,4.5,-73.960294,40.781578,-74.005527,40.739611,18.1,0
27,VTS,2010/4/1 14:13,2010/4/1 14:20,1,0.52,-73.970895,40.763775,-73.976305,40.759257,5.3,0
28,VTS,2010/4/1 14:21,2010/4/1 15:05,3,10.46,-73.87098,40.773733,-74.004127,40.7277,30.1,0
29,VTS,2010/4/1 14:21,2010/4/1 15:09,4,12.3,-73.995652,40.743913,-73.961763,40.643783,34.1,0
30,CMT,2010/4/1 14:35,2010/4/1 14:37,1,0.5,-73.968693,40.754489,-73.962877,40.755708,3.7,0
31,DDS,2010/4/1 14:44,2010/4/1 15:09,1,8.6,-74.004355,40.725607,-74.010808,40.710538,21.7,0
32,VTS,2010/4/1 14:53,2010/4/1 15:04,5,2.19,-73.985965,40.767063,-73.971027,40.793227,8.1,0
33,CMT,2010/4/1 14:56,2010/4/1 15:14,4,3.3,-73.99091,40.750799,-73.960711,40.775598,12.9,0
34,VTS,2010/4/1 14:58,2010/4/1 15:21,5,2.64,-73.985632,40.7354,-73.985303,40.756227,12.5,3
35,CMT,2010/4/1 15:00,2010/4/1 15:25,3,4.3,-73.988513,40.74867,-73.941462,40.787569,15.3,0
36,CMT,2010/4/1 15:06,2010/4/1 15:14,1,1.3,-73.978561,40.750854,-73.962793,40.758503,6.5,1.4
37,CMT,2010/4/1 15:30,2010/4/1 15:36,1,1.2,-74.001367,40.756812,-73.996773,40.744482,5.7,0
38,CMT,2010/4/1 15:50,2010/4/1 15:55,1,1.1,-73.966542,40.804163,-73.952802,40.810809,5.3,0
39,VTS,2010/4/1 16:04,2010/4/1 16:17,1,4.76,-74.000182,40.780182,-74.027287,40.720387,12.9,0
40,CMT,2010/4/1 16:38,2010/4/1 16:42,1,0.5,-73.990826,40.734508,-73.995097,40.739613,4.1,0
41,CMT,2010/4/1 17:24,2010/4/1 17:46,1,2.9,-73.985582,40.738619,-74.015097,40.717987,13.3,0
42,VTS,2010/4/1 17:36,2010/4/1 17:51,1,4.24,-73.953325,40.779855,-73.977537,40.73396,12.9,2
43,CMT,2010/4/1 17:44,2010/4/1 18:06,1,2.6,-73.98524,40.779083,-73.991495,40.750047,12.5,0
44,CMT,2010/4/1 17:47,2010/4/1 17:50,1,1.3,-73.973567,40.747967,-73.985392,40.73194,4.9,0
45,DDS,2010/4/1 17:50,2010/4/1 18:01,1,1.3,-73.977725,40.748672,-73.988593,40.758713,6.9,0
46,VTS,2010/4/1 17:55,2010/4/1 18:06,2,1.41,-73.989833,40.742945,-73.99238,40.724983,7.3,0
47,CMT,2010/4/1 18:12,2010/4/1 18:28,2,0.6,-73.989907,40.751466,-73.984438,40.754182,8.5,0
48,DDS,2010/4/1 18:21,2010/4/1 18:48,1,3.4,-73.989502,40.757142,-73.983928,40.74916,14.5,1
49,CMT,2010/4/1 18:47,2010/4/1 19:22,1,10.8,-73.976454,40.765512,-73.864477,40.770153,28.5,7.1
50,VTS,2010/4/1 18:48,2010/4/1 19:17,1,4.43,-74.006663,40.712322,-73.972858,40.761368,16.5,0
51,VTS,2010/4/1 18:48,2010/4/1 18:53,1,0.96,-73.979153,40.761278,-73.981988,40.772463,5.3,0
52,VTS,2010/4/1 19:03,2010/4/1 19:07,1,0.78,-73.951728,40.794043,-73.952807,40.798373,4.5,0
53,VTS,2010/4/1 19:14,2010/4/1 19:27,1,2.76,-74.011235,40.715285,-73.988147,40.741053,9.7,0
54,VTS,2010/4/1 19:29,2010/4/1 19:37,1,1.15,-73.997928,40.736128,-73.98368,40.726972,6.1,0
55,CMT,2010/4/1 19:34,2010/4/1 19:58,1,3.1,-74.006798,40.729218,-73.976862,40.763815,13.7,1.8
