raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2009/9/1 0:46,2009/9/1 0:49,5,0.97,-73.986982,40.771032,-73.978357,40.783142,4.5,0
1,VTS,2009/9/1 1:42,2009/9/1 1:49,1,2.73,-73.998538,40.745165,-73.98883,40.777725,8.5,2
2,CMT,2009/9/1 3:02,2009/9/1 3:09,1,0.9,-73.991618,40.723986,-73.999263,40.728339,5.3,0
3,VTS,2009/9/1 5:42,2009/9/1 6:00,1,8.17,-73.776863,40.64613,-73.888885,40.67442,20.5,0
4,CMT,2009/9/1 5:57,2009/9/1 5:57,1,0.1,-74.02571,40.728578,-74.024943,40.728518,17.5,0
5,VTS,2009/9/1 6:23,2009/9/1 6:32,1,2.98,-73.973542,40.782792,-73.976628,40.750072,9.3,0.7
6,VTS,2009/9/1 6:24,2009/9/1 6:30,1,1.93,-73.954278,40.784212,-73.972147,40.759888,6.9,0
7,VTS,2009/9/1 6:58,2009/9/1 7:00,2,0.7,-73.981862,40.779642,-73.989148,40.774152,4.1,0
8,VTS,2009/9/1 7:13,2009/9/1 7:21,1,2.63,-73.924345,40.834577,-73.921923,40.803608,8.5,0
9,DDS,2009/9/1 7:19,2009/9/1 7:50,2,19.5,-74.003427,40.724028,-73.786392,40.639737,45,0
10,VTS,2009/9/1 7:40,2009/9/1 7:47,1,1.25,-73.978717,40.763363,-73.990083,40.752363,5.7,0
11,VTS,2009/9/1 7:50,2009/9/1 8:01,4,2.44,-73.99248,40.768923,-73.982028,40.744707,8.9,2
12,VTS,2009/9/1 8:06,2009/9/1 8:16,3,2.73,-73.976783,40.739395,-73.952083,40.77325,8.9,0
13,CMT,2009/9/1 8:15,2009/9/1 8:31,1,3.9,-74.014968,40.718096,-73.982661,40.745192,12.5,1.5
14,VTS,2009/9/1 9:03,2009/9/1 9:13,1,4.65,-73.980642,40.742318,-74.01175,40.70381,12.5,2
15,VTS,2009/9/1 9:08,2009/9/1 9:16,4,1.33,-73.985643,40.7238,-74.006778,40.728665,6.1,0
16,VTS,2009/9/1 9:43,2009/9/1 10:07,1,3.77,-74.009215,40.731252,-73.970255,40.764867,14.5,0
17,VTS,2009/9/1 10:26,2009/9/1 10:45,5,2.97,-74.001807,40.73062,-73.972145,40.749852,11.7,0
18,CMT,2009/9/1 11:39,2009/9/1 11:49,1,1.5,-73.959028,40.780727,-73.968698,40.764719,7.7,0
19,VTS,2009/9/1 12:13,2009/9/1 12:20,1,0.93,-73.967572,40.747528,-73.965817,40.750177,5.3,0
20,CMT,2009/9/1 12:27,2009/9/1 12:33,1,1.1,-73.979796,40.760853,-73.982169,40.773616,5.7,0
21,VTS,2009/9/1 12:40,2009/9/1 12:44,5,0.79,-74.00089,40.727588,-73.997002,40.737047,4.5,0
22,VTS,2009/9/1 12:44,2009/9/1 12:56,1,2.05,-73.97628,40.751577,-73.954177,40.765355,8.9,0
23,CMT,2009/9/1 13:17,2009/9/1 13:19,1,0.4,-73.990934,40.751015,-73.998247,40.754257,3.7,0
24,CMT,2009/9/1 13:27,2009/9/1 13:33,1,0.8,-74.008104,40.737628,-73.998844,40.744721,4.9,0
25,VTS,2009/9/1 13:50,2009/9/1 13:57,3,0.94,-73.995898,40.735232,-74.001493,40.726173,5.3,0
26,VTS,2009/9/1 13:57,2009/9/1 14:01,1,1.02,-73.95434,40.779007,-73.942207,40.787242,4.9,0
27,CMT,2009/9/1 14:16,2009/9/1 14:19,1,0.6,-73.985425,40.744505,-73.981973,40.751569,3.7,0.3
28,VTS,2009/9/1 14:17,2009/9/1 14:56,1,19.11,-73.785783,40.639772,-73.962157,40.656507,44.1,0
29,VTS,2009/9/1 14:22,2009/9/1 14:29,1,1.21,-73.97353,40.751005,-73.965705,40.763807,5.7,2
30,CMT,2009/9/1 15:06,2009/9/1 15:19,1,1.6,-73.982328,40.778337,-73.969951,40.761128,8.5,0
31,CMT,2009/9/1 15:20,2009/9/1 15:36,1,1.6,-74.002267,40.723025,-74.008171,40.711957,9.3,0
32,VTS,2009/9/1 15:24,2009/9/1 15:27,1,0.85,-73.977328,40.75148,-73.98318,40.741603,4.1,0
33,CMT,2009/9/1 15:29,2009/9/1 15:53,1,2.2,-73.993693,40.749838,-73.978239,40.734179,12.9,0
34,VTS,2009/9/1 15:33,2009/9/1 15:42,1,1.64,-73.981903,40.743362,-73.999897,40.73283,6.9,0
35,CMT,2009/9/1 15:44,2009/9/1 15:52,1,1.1,-73.992608,40.745355,-73.985755,40.75775,6.1,0
36,VTS,2009/9/1 18:06,2009/9/1 18:23,1,1.87,-73.990543,40.751212,-73.969075,40.755232,9.7,2
37,VTS,2009/9/1 18:10,2009/9/1 18:18,5,1.02,-74.012312,40.715825,-74.009733,40.726067,6.1,0
38,DDS,2009/9/1 18:10,2009/9/1 18:26,1,2.1,-73.98424,40.75472,-73.980781,40.782201,9.7,2.1
39,VTS,2009/9/1 18:11,2009/9/1 18:23,3,2.24,-73.966958,40.76085,-73.979003,40.78229,8.9,0
40,CMT,2009/9/1 18:27,2009/9/1 18:41,1,1.9,-73.986668,40.74009,-74.004513,40.734143,9.3,0
41,VTS,2009/9/1 18:30,2009/9/1 18:45,2,4.48,-73.949548,40.772753,-73.991008,40.72395,13.3,0
42,CMT,2009/9/1 18:48,2009/9/1 18:57,1,2.4,-73.994941,40.74045,-73.989402,40.767887,8.1,0
43,DDS,2009/9/1 19:38,2009/9/1 19:50,1,7.3,-73.981468,40.78082,-73.928737,40.864465,17.7,3.7
44,CMT,2009/9/1 19:41,2009/9/1 19:44,1,0.5,-73.989898,40.752212,-73.97542,40.765348,3.7,0.7
