raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2012/2/1 0:23,2012/2/1 0:34,1,3.06,-74.004942,40.729682,-73.983062,40.69297,9.7,0
1,CMT,2012/2/1 0:55,2012/2/1 1:04,1,2,-73.993824,40.735228,-73.972114,40.745538,8.1,1.82
2,VTS,2012/2/1 2:13,2012/2/1 2:18,2,1.92,-74.00219,40.726202,-74.000027,40.747627,6.5,0
3,VTS,2012/2/1 7:06,2012/2/1 7:24,3,4,-73.94846,40.789825,-73.99493,40.765202,12.5,2
4,CMT,2012/2/1 7:21,2012/2/1 7:35,1,3.4,-74.007592,40.725936,-73.976613,40.764297,10.9,0
5,VTS,2012/2/1 7:37,2012/2/1 7:43,1,1.28,-73.959283,40.779382,-73.969542,40.763493,6.1,0
6,CMT,2012/2/1 7:37,2012/2/1 7:44,1,1.3,-73.990671,40.756016,-73.985942,40.769854,6.1,1.32
7,VTS,2012/2/1 7:38,2012/2/1 7:49,1,2.22,-73.98053,40.730508,-73.990658,40.75107,8.5,1.7
8,VTS,2012/2/1 7:41,2012/2/1 9:02,2,16.63,-73.780262,40.645503,-73.972858,40.74712,45,0
9,VTS,2012/2/1 7:54,2012/2/1 8:16,1,10.09,-73.99235,40.74372,-73.86319,40.767202,24.1,4.82
10,VTS,2012/2/1 7:55,2012/2/1 8:08,6,2.96,-73.985617,40.738482,-74.013047,40.716465,10.5,0
11,VTS,2012/2/1 8:09,2012/2/1 8:21,1,2.16,-73.966642,40.764363,-73.979692,40.738155,8.5,0
12,VTS,2012/2/1 8:57,2012/2/1 9:17,1,2.01,-73.967743,40.765792,-73.987737,40.743293,10.9,2.72
13,VTS,2012/2/1 9:05,2012/2/1 9:17,1,1.76,-73.968855,40.766605,-73.950852,40.784117,8.5,0
14,VTS,2012/2/1 9:31,2012/2/1 9:48,2,2.59,-73.972325,40.74645,-73.995117,40.736542,10.9,2
15,CMT,2012/2/1 9:34,2012/2/1 10:16,2,3.7,-74.01439,40.709863,-73.990125,40.747098,21.3,2
16,CMT,2012/2/1 9:54,2012/2/1 10:14,2,5.3,-73.99399,40.751273,-74.011061,40.701861,16.1,3.32
17,CMT,2012/2/1 10:02,2012/2/1 10:20,1,2,-73.989695,40.762405,-73.973934,40.744163,10.1,1.1
18,CMT,2012/2/1 10:06,2012/2/1 10:14,2,0.9,-73.995945,40.728405,-74.006422,40.7327,6.1,0
19,VTS,2012/2/1 10:09,2012/2/1 10:10,6,0.1,-73.970125,40.763492,-73.970062,40.763112,2.5,0
20,VTS,2012/2/1 10:15,2012/2/1 10:29,5,1.24,-73.949663,40.79249,-73.943238,40.792615,8.1,1
21,CMT,2012/2/1 10:28,2012/2/1 10:32,1,0.9,-73.953053,40.786106,-73.962448,40.774826,4.9,0
22,VTS,2012/2/1 11:14,2012/2/1 11:25,6,2.12,-73.967,40.752782,-73.951963,40.781492,8.5,0
23,VTS,2012/2/1 11:17,2012/2/1 11:33,1,2.78,-73.989358,40.741617,-73.992558,40.766685,11.3,2.26
24,CMT,2012/2/1 11:25,2012/2/1 11:39,1,1.5,-73.979448,40.776027,-73.971909,40.76154,8.5,0
25,CMT,2012/2/1 11:56,2012/2/1 12:04,3,1.2,-73.973481,40.750002,-73.989345,40.750312,6.5,1.4
26,VTS,2012/2/1 12:02,2012/2/1 12:03,1,0.28,-73.968453,40.767607,-73.966857,40.769757,2.9,0
27,VTS,2012/2/1 12:17,2012/2/1 12:24,2,0.58,-73.957045,40.770392,-73.952275,40.764147,5.3,0
28,VTS,2012/2/1 12:23,2012/2/1 12:29,1,0.99,-73.98176,40.755232,-73.993932,40.746815,4.9,0
29,VTS,2012/2/1 12:43,2012/2/1 12:50,1,1.02,-73.979855,40.75245,-73.994738,40.760858,5.7,0
30,VTS,2012/2/1 13:11,2012/2/1 13:19,2,0.61,-73.979893,40.754452,-73.978495,40.748902,5.7,0
31,CMT,2012/2/1 13:54,2012/2/1 14:14,1,1.4,-73.974301,40.756274,-73.992249,40.748847,10.9,2.85
32,VTS,2012/2/1 14:16,2012/2/1 14:24,1,0.78,-73.959417,40.767482,-73.965595,40.758692,5.7,0
33,CMT,2012/2/1 14:40,2012/2/1 14:54,1,2.1,-73.999053,40.713563,-73.99574,40.73672,9.7,2.55
34,VTS,2012/2/1 14:49,2012/2/1 14:56,5,0.81,-73.988777,40.74867,-73.993033,40.756062,5.3,0
35,VTS,2012/2/1 15:37,2012/2/1 15:44,1,1.09,-73.977315,40.779537,-73.9817,40.766742,5.7,0
36,CMT,2012/2/1 16:01,2012/2/1 16:32,1,5.2,-74.015498,40.71144,-73.986003,40.758365,19.3,0
37,VTS,2012/2/1 16:19,2012/2/1 16:23,1,0.56,-73.950192,40.775817,-73.946487,40.772563,4.1,0
38,CMT,2012/2/1 17:42,2012/2/1 17:49,1,1.5,-73.999517,40.755633,-73.99356,40.743059,6.1,1
39,VTS,2012/2/1 17:55,2012/2/1 17:58,6,0.73,-73.994592,40.726107,-74.000908,40.731617,4.1,0
40,CMT,2012/2/1 17:55,2012/2/1 17:58,2,0.6,-73.988813,40.727108,-73.97965,40.72364,4.1,1.1
41,VTS,2012/2/1 18:15,2012/2/1 18:24,1,1.37,-73.955413,40.76566,-73.972555,40.7649,6.5,0
42,VTS,2012/2/1 18:16,2012/2/1 18:17,2,0.01,-73.99227,40.743447,-73.99159,40.744245,2.9,0
43,CMT,2012/2/1 18:38,2012/2/1 18:49,1,1.3,-73.965397,40.75507,-73.98324,40.761294,7.3,1.76
44,VTS,2012/2/1 19:09,2012/2/1 19:14,5,0.92,-73.978353,40.782947,-73.981497,40.767742,5.3,1.26
45,VTS,2012/2/1 19:20,2012/2/1 19:39,1,5.14,-73.997088,40.722252,-73.948585,40.783177,14.5,0
46,CMT,2012/2/1 19:27,2012/2/1 19:31,1,0.6,-73.990645,40.761042,-73.992162,40.753877,4.1,0
47,VTS,2012/2/1 19:51,2012/2/1 19:57,5,0.8,-73.998752,40.745357,-74.001952,40.738645,4.9,0
48,CMT,2012/2/1 20:14,2012/2/1 20:30,1,3.9,-73.983612,40.768161,-73.923577,40.741657,12.5,5
49,VTS,2012/2/1 20:17,2012/2/1 20:26,5,2.68,-73.988942,40.730812,-73.96196,40.759405,8.5,0
50,CMT,2012/2/1 20:18,2012/2/1 20:30,0,2.7,-73.985617,40.755865,-73.986408,40.726543,9.7,3.2
51,VTS,2012/2/1 20:19,2012/2/1 20:30,1,2.42,-73.987198,40.750745,-73.960528,40.770093,8.5,1.8
