raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,1,2015/3/1 0:25,2015/3/1 0:37,1,3.5,-73.98645782,40.7220192,-73.95077515,40.71680832,13.5,2.96
1,2,2015/3/1 0:40,2015/3/1 0:59,3,2.01,-73.97961426,40.74382019,-73.98722839,40.72239304,13.5,2.96
2,2,2015/3/1 0:52,2015/3/1 0:55,1,0.82,-74.0038681,40.75170135,-73.99607086,40.76002884,5,1.26
3,1,2015/3/1 0:52,2015/3/1 1:13,1,4.7,-73.98878479,40.71884918,-73.99155426,40.76783752,17.5,0
4,1,2015/3/1 1:11,2015/3/1 1:34,1,5,-73.9945755,40.71954727,-73.97585297,40.77877045,19,4.05
5,2,2015/3/1 1:13,2015/3/1 1:30,1,4.36,-73.98804474,40.72266006,-73.98904419,40.75801849,16.5,0
6,2,2015/3/1 1:15,2015/3/1 1:19,3,1.22,-74.00596619,40.735466,-73.99513245,40.74989319,5.5,1.36
7,1,2015/3/1 1:21,2015/3/1 1:34,1,3.5,-73.99824524,40.72118759,-73.99480438,40.76063538,13,0
8,2,2015/3/1 1:28,2015/3/1 1:40,1,2.4,-74.00835419,40.74047089,-73.97949219,40.75332642,11,0
9,2,2015/3/1 1:45,2015/3/1 2:10,1,7.66,-73.96473694,40.68132019,-73.99424744,40.76118088,25.5,6.7
10,1,2015/3/1 1:45,2015/3/1 1:56,1,3,-73.98548889,40.76374817,-73.967453,40.80266953,11.5,0
11,1,2015/3/1 1:54,2015/3/1 2:09,2,3.4,-74.00515747,40.71940231,-73.96754456,40.6870079,14,0
12,1,2015/3/1 2:01,2015/3/1 2:13,2,4.3,-73.98727417,40.75691986,-73.94774628,40.79891968,14,0
13,1,2015/3/1 2:17,2015/3/1 2:25,1,1.8,-74.0019989,40.74030685,-74.00463104,40.71804047,8.5,1.95
14,2,2015/3/1 2:18,2015/3/1 2:39,1,4.57,-73.98805237,40.72264099,-73.92131805,40.69743729,18,3.86
15,2,2015/3/1 2:40,2015/3/1 2:49,1,2.42,-73.98989105,40.71878052,-73.99125671,40.69692993,10,3.39
16,1,2015/3/1 3:49,2015/3/1 3:57,1,2.8,-73.97994995,40.76557159,-73.93920135,40.75219727,10,2.25
17,2,2015/3/1 3:58,2015/3/1 4:10,1,2.04,-74.00637817,40.73950958,-73.978508,40.74269104,9.5,2.7
18,1,2015/3/1 4:18,2015/3/1 4:37,1,11.7,-73.99126434,40.75996017,-73.90878296,40.8996048,33,9.15
19,1,2015/3/1 4:47,2015/3/1 4:55,1,2.2,-73.83135223,40.76200867,-73.86055756,40.7510376,9,0
20,1,2015/3/1 5:53,2015/3/1 6:02,1,5.1,-73.97425079,40.78873444,-73.9359436,40.84838486,16.5,0
