raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,2,2015/2/1 0:12,2015/2/1 0:19,1,0.96,-73.98226929,40.74560165,-73.97066498,40.7508316,6.5,1
1,1,2015/2/1 0:14,2015/2/1 0:20,1,1.1,-73.98701477,40.76609039,-73.99437714,40.75258636,6,0
2,2,2015/2/1 0:39,2015/2/1 1:06,1,8.47,-73.96672821,40.80085373,-73.90921783,40.77507782,27,2
3,2,2015/2/1 0:49,2015/2/1 0:50,1,0.06,-73.98413086,40.7433815,-73.98413086,40.7433815,2.5,0
4,2,2015/2/1 0:52,2015/2/1 1:03,1,1.49,-73.99465942,40.71878052,-73.98693085,40.73708725,9,2.58
5,1,2015/2/1 1:14,2015/2/1 1:16,1,0.4,-73.9512558,40.81040955,-73.95523834,40.80476379,4,0
6,2,2015/2/1 2:20,2015/2/1 2:32,1,3.35,-73.98532867,40.76820755,-74.001091,40.7366333,12,0
7,2,2015/2/1 2:33,2015/2/1 2:40,1,2.04,-74.00335693,40.74372864,-73.97913361,40.74705124,8,1.7
8,2,2015/2/1 2:51,2015/2/1 3:00,1,1.76,-73.97238159,40.79418945,-73.95144653,40.80275345,8.5,1.96
9,2,2015/2/1 3:20,2015/2/1 3:29,1,1.48,-74.00364685,40.73861313,-73.98667145,40.72972488,8,0
10,1,2015/2/1 3:28,2015/2/1 3:45,2,5,-73.98438263,40.7527504,-74.01426697,40.70294571,17.5,0
11,2,2015/2/1 3:29,2015/2/1 3:34,1,0.86,-74.00679779,40.74422836,-73.99752045,40.73775864,5,1
12,2,2015/2/1 3:38,2015/2/1 3:57,2,6.28,-73.9855957,40.7181282,-73.92232513,40.73926544,20.5,4.36
13,2,2015/2/1 3:50,2015/2/1 4:06,1,4.12,-74.00175476,40.70957184,-73.99975586,40.75384521,15,3.26
14,2,2015/2/1 7:54,2015/2/1 7:58,2,1.08,-73.99136353,40.75564575,-73.99094391,40.75592422,5.5,1
15,1,2015/2/1 7:54,2015/2/1 7:56,1,0.5,-73.97066498,40.78591537,-73.97412872,40.79112625,4,1.2
16,2,2015/2/1 9:02,2015/2/1 9:12,5,1.96,-73.97457886,40.75932312,-74.00002289,40.75875092,9,0
17,1,2015/2/1 9:43,2015/2/1 9:46,1,0.5,-73.95896149,40.81507874,-73.96455383,40.80758286,4,1
18,2,2015/2/1 9:51,2015/2/1 9:57,2,1.98,-73.96815491,40.76226044,-73.98630524,40.73841095,7.5,0
19,2,2015/2/1 10:09,2015/2/1 10:36,1,17.14,-73.97914886,40.76437378,-73.78718567,40.64424133,52,14.53
20,1,2015/2/1 10:19,2015/2/1 10:22,1,0.7,-73.95980072,40.76682663,-73.95701599,40.77462769,4.5,1.05
21,1,2015/2/1 10:35,2015/2/1 10:46,2,1.7,-73.99066162,40.75576019,-73.99778748,40.76595688,9,0
