raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2009/11/1 0:08,2009/11/1 0:12,2,0.97,-73.909015,40.889802,-73.90606,40.886135,4.5,0
1,VTS,2009/11/1 0:18,2009/11/1 0:28,2,1.42,-73.974665,40.751133,-73.98927,40.736232,6.9,0
2,CMT,2009/11/1 0:50,2009/11/1 1:03,1,0.8,-73.988881,40.726945,-73.995471,40.730901,7.7,0
3,VTS,2009/11/1 1:03,2009/11/1 1:30,1,4.71,-73.981588,40.728692,-74.00459,40.752157,16.1,4.15
4,VTS,2009/11/1 1:05,2009/11/1 1:22,2,3.85,-73.962823,40.77999,-73.99579,40.730587,12.1,3
5,VTS,2009/11/1 1:05,2009/11/1 1:30,2,4.72,-73.955428,40.713012,-73.998622,40.745077,16.5,0
6,VTS,2009/11/1 1:08,2009/11/1 1:13,1,0.7,-73.991732,40.76952,-73.980553,40.76472,4.5,0
7,VTS,2009/11/1 1:09,2009/11/1 1:28,4,1.97,-73.994017,40.770568,-73.994367,40.749285,11.7,0
8,VTS,2009/11/1 1:14,2009/11/1 1:34,3,2.81,-73.982485,40.767148,-73.996402,40.736242,11.7,0
9,VTS,2009/11/1 1:15,2009/11/1 1:34,2,7.1,-73.9875,40.739213,-73.882373,40.716357,19.3,0
10,VTS,2009/11/1 1:15,2009/11/1 1:38,2,5.07,-73.950792,40.77153,-74.005338,40.740282,16.9,0
11,VTS,2009/11/1 1:22,2009/11/1 1:46,1,6.77,-73.989085,40.777055,-73.992033,40.721765,19.3,0
12,CMT,2009/11/1 1:24,2009/11/1 1:32,1,1.9,-73.985879,40.76761,-74.003902,40.743051,7.7,0
13,CMT,2009/11/1 1:25,2009/11/1 1:40,1,4.3,-73.983738,40.739129,-73.976246,40.785643,12.5,1.5
14,CMT,2009/11/1 1:33,2009/11/1 1:44,1,3.8,-73.972155,40.750263,-73.940759,40.79411,10.9,0
15,CMT,2009/11/1 1:48,2009/11/1 1:54,1,1,-74.001457,40.716138,-73.989398,40.721711,5.3,0
16,CMT,2009/11/1 1:57,2009/11/1 2:15,3,3.5,-74.002851,40.723208,-73.970483,40.75629,12.1,1.96
17,VTS,2009/11/1 2:11,2009/11/1 2:22,1,3.37,-73.99259,40.730033,-73.99287,40.692798,10.1,2
