raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2013/1/1 0:19,2013/1/1 0:29,1,1.7,-73.997084,40.740896,-73.977433,40.748485,9,0
1,CMT,2013/1/1 0:40,2013/1/1 1:06,1,2.8,-73.995393,40.769,-73.970988,40.75274,17.5,0
2,CMT,2013/1/1 0:56,2013/1/1 1:05,1,1.8,-73.985232,40.768696,-73.97409,40.7889,8.5,1.9
3,VTS,2013/1/1 1:12,2013/1/1 2:00,1,8.25,-74.007218,40.727937,-74.016093,40.715073,34,0
4,VTS,2013/1/1 1:13,2013/1/1 1:30,5,6.16,-73.979335,40.74876,-74.014317,40.70623,20.5,4
5,CMT,2013/1/1 1:22,2013/1/1 1:26,1,1.3,-73.966713,40.756591,-73.958792,40.772088,6,1.4
6,VTS,2013/1/1 1:23,2013/1/1 1:46,1,1.31,-73.978525,40.777715,-73.991337,40.760212,14.5,0
7,CMT,2013/1/1 1:57,2013/1/1 2:05,1,1.2,-73.979815,40.743712,-73.984406,40.755321,7.5,0
8,CMT,2013/1/1 2:12,2013/1/1 2:18,3,0.7,-73.966968,40.756697,-73.975542,40.751847,5.5,0
9,CMT,2013/1/1 2:24,2013/1/1 2:33,1,1.7,-73.974264,40.764787,-73.991077,40.750365,8.5,0
10,VTS,2013/1/1 2:34,2013/1/1 2:40,3,2.03,-73.967077,40.753137,-73.952375,40.777102,8,1
11,CMT,2013/1/1 3:51,2013/1/1 3:56,1,1.1,-73.97997,40.755103,-73.990142,40.740832,6,0
12,VTS,2013/1/1 3:55,2013/1/1 4:03,2,1.95,-73.982702,40.722535,-73.974277,40.742662,8.5,1.8
13,VTS,2013/1/1 3:58,2013/1/1 4:04,2,1.09,-73.988363,40.720035,-73.993075,40.729703,6,0
14,CMT,2013/1/1 6:04,2013/1/1 6:12,1,2,-73.950358,40.714094,-73.953435,40.691108,8.5,0
15,CMT,2013/1/1 10:51,2013/1/1 11:22,2,18.2,-73.983868,40.761044,-73.785908,40.638871,52,0
