raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2011/3/1 0:20,2011/3/1 0:26,2,2,-74.001311,40.736358,-73.988348,40.758996,6.9,0
1,CMT,2011/3/1 2:58,2011/3/1 3:07,1,1.1,-73.940142,40.814975,-73.952751,40.823254,6.5,0
2,CMT,2011/3/1 6:52,2011/3/1 7:08,1,0,-73.95605012,40.76966198,-73.9912515,40.75003761,11.3,2
3,CMT,2011/3/1 7:15,2011/3/1 7:33,1,0,-73.99679466,40.74203718,-73.97064235,40.75145472,7.3,0.5
4,VTS,2011/3/1 7:20,2011/3/1 7:30,1,2.63,-73.79388,40.661455,-73.800618,40.651902,8.9,1
5,VTS,2011/3/1 7:33,2011/3/1 8:01,1,9.01,-73.993102,40.742362,-73.885392,40.773068,23.7,4.74
6,CMT,2011/3/1 7:46,2011/3/1 8:07,1,3.2,-73.993854,40.753965,-73.953565,40.76713,12.9,0
7,VTS,2011/3/1 7:47,2011/3/1 7:56,1,1.45,-73.946698,40.784662,-73.95819,40.766978,6.9,0
8,CMT,2011/3/1 8:50,2011/3/1 9:01,1,1.9,-73.96379,40.756919,-73.945421,40.782557,8.5,1
9,VTS,2011/3/1 9:09,2011/3/1 9:15,1,0.64,-73.992787,40.751167,-74.000732,40.757682,4.9,0
10,VTS,2011/3/1 9:38,2011/3/1 9:40,1,1.22,-73.916448,40.743115,-73.936083,40.747752,4.9,0
11,CMT,2011/3/1 9:55,2011/3/1 10:27,1,11.2,-73.862304,40.769748,-73.975998,40.754784,27.3,0
12,CMT,2011/3/1 10:00,2011/3/1 10:05,1,0.6,-73.99185,40.742355,-73.989367,40.736159,4.9,0
13,VTS,2011/3/1 10:57,2011/3/1 11:27,4,18.43,-73.987088,40.725005,-73.776357,40.646182,45,0
14,CMT,2011/3/1 11:10,2011/3/1 11:22,1,0.9,-73.972636,40.743532,-73.986891,40.748747,7.3,0
15,VTS,2011/3/1 12:07,2011/3/1 12:24,5,4.39,-73.985572,40.757672,-74.013617,40.714953,14.1,0
16,VTS,2011/3/1 12:35,2011/3/1 12:37,5,0.34,-73.977035,40.776653,-73.981268,40.779238,3.3,0
17,VTS,2011/3/1 13:19,2011/3/1 14:08,1,22.5,-73.790097,40.646973,-74.005228,40.727388,45,5
18,VTS,2011/3/1 13:24,2011/3/1 13:40,1,2.52,-73.997543,40.736177,-73.972097,40.759562,10.1,0
19,CMT,2011/3/1 13:31,2011/3/1 13:46,2,2.2,-73.998657,40.719647,-73.985151,40.747498,9.7,2.04
20,VTS,2011/3/1 13:38,2011/3/1 13:50,1,1.37,-73.977353,40.752088,-73.991317,40.75136,7.7,1
21,CMT,2011/3/1 13:50,2011/3/1 13:57,1,2.1,-74.00572,40.7457,-73.995252,40.769582,7.3,0
22,VTS,2011/3/1 14:32,2011/3/1 14:46,4,2.95,-73.984627,40.6965,-73.98978,40.73363,10.5,0
23,VTS,2011/3/1 14:33,2011/3/1 14:39,5,0.83,-73.989343,40.750435,-73.989597,40.741428,5.3,0
24,CMT,2011/3/1 15:00,2011/3/1 15:13,1,1.6,-73.958029,40.778863,-73.975034,40.765306,8.1,0
