raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2014/2/1 0:01,2014/2/1 0:35,5,19.03,-73.941767,40.843272,-73.952188,40.777217,52,5
1,VTS,2014/2/1 0:16,2014/2/1 0:20,1,0.61,-73.961472,40.71641,-73.953012,40.714842,4.5,1.5
2,CMT,2014/2/1 0:36,2014/2/1 0:59,1,10.8,-74.001812,40.740576,-73.925591,40.862831,32.5,10.05
3,CMT,2014/2/1 0:45,2014/2/1 1:02,1,2.5,-73.984722,40.714464,-73.990616,40.740261,13,2.8
4,CMT,2014/2/1 0:49,2014/2/1 0:53,1,1,-73.951729,40.778072,-73.953127,40.766643,5.5,1.3
5,CMT,2014/2/1 0:54,2014/2/1 1:03,1,1.2,-73.982041,40.740548,-73.992801,40.730109,7.5,1.5
6,CMT,2014/2/1 1:16,2014/2/1 1:24,1,2,-73.984383,40.759669,-74.000193,40.74806,9.5,2.1
7,CMT,2014/2/1 1:57,2014/2/1 2:09,1,5,-73.979344,40.737344,-73.933053,40.799264,15.5,0
8,VTS,2014/2/1 2:08,2014/2/1 2:18,2,2.08,-74.003805,40.741972,-73.993618,40.721112,9.5,1
9,VTS,2014/2/1 2:29,2014/2/1 2:50,6,6.2,-73.996737,40.737475,-73.850985,40.710827,21.5,5
10,CMT,2014/2/1 2:54,2014/2/1 3:07,1,4.8,-73.989399,40.720258,-73.953234,40.779986,15.5,1.5
11,CMT,2014/2/1 3:01,2014/2/1 3:07,1,1,-74.002607,40.733605,-73.996793,40.727112,6,0
12,VTS,2014/2/1 3:15,2014/2/1 3:20,6,0.97,-73.97822,40.72953,-73.99059,40.73723,5.5,0
13,CMT,2014/2/1 3:20,2014/2/1 3:35,4,4.4,-74.005465,40.726368,-73.997086,40.765285,15,1
14,CMT,2014/2/1 3:27,2014/2/1 3:34,2,1.2,-73.98895,40.73156,-74.001623,40.741045,6.5,0
15,VTS,2014/2/1 4:06,2014/2/1 4:08,1,0.81,-73.99736,40.757262,-73.985463,40.752427,4.5,6
16,VTS,2014/2/1 4:25,2014/2/1 4:36,1,3.5,-73.921235,40.820882,-73.88431,40.848992,12.5,0
17,VTS,2014/2/1 5:02,2014/2/1 5:15,2,4.59,-73.983597,40.743852,-73.950475,40.709622,15,0
18,VTS,2014/2/1 6:21,2014/2/1 6:36,6,4.12,-73.982512,40.73981,-73.976448,40.76396,15,3
19,VTS,2014/2/1 7:17,2014/2/1 7:31,6,3.88,-73.937095,40.84082,-73.991345,40.749832,14,3.5
20,VTS,2014/2/1 8:16,2014/2/1 8:33,1,4.85,-73.952763,40.77854,-74.005085,40.741317,17,3.4
21,VTS,2014/2/1 8:42,2014/2/1 9:08,3,17.26,-73.967685,40.763027,-73.979125,40.746342,52,11.47
22,CMT,2014/2/1 8:57,2014/2/1 9:00,1,0.7,-73.943337,40.789525,-73.949616,40.780776,4.5,1.11
23,CMT,2014/2/1 9:27,2014/2/1 9:30,1,0.5,-73.982843,40.767658,-73.974103,40.763803,4,0.9
