raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2011/4/1 0:08,2011/4/1 0:30,2,7.3,-74.006459,40.708337,-73.946624,40.77282,19.3,0
1,CMT,2011/4/1 3:08,2011/4/1 3:14,1,2.1,-73.983612,40.758679,-74.005261,40.733304,6.9,1.97
2,CMT,2011/4/1 3:33,2011/4/1 3:44,1,2.1,-73.994249,40.745631,-73.981111,40.725162,8.5,0
3,CMT,2011/4/1 5:23,2011/4/1 5:25,1,0.5,-73.997847,40.682871,-73.993311,40.687583,3.3,0
4,CMT,2011/4/1 5:48,2011/4/1 5:52,1,1,-73.998974,40.734347,-73.98893,40.745319,4.9,0
5,CMT,2011/4/1 5:56,2011/4/1 6:03,2,1.7,-73.987292,40.744546,-73.990765,40.724558,6.9,0
6,CMT,2011/4/1 6:11,2011/4/1 6:38,1,8.6,-73.956196,40.76354,-73.949954,40.675466,23.7,0
7,CMT,2011/4/1 7:30,2011/4/1 7:54,1,8.9,-73.964345,40.761452,-73.870879,40.773986,22.9,0
8,CMT,2011/4/1 7:42,2011/4/1 7:52,1,3.1,-73.944722,40.779295,-73.972635,40.743513,9.3,1.5
9,CMT,2011/4/1 8:04,2011/4/1 8:11,1,1.5,-73.998634,40.734056,-73.988422,40.752574,6.1,0
10,CMT,2011/4/1 8:16,2011/4/1 8:21,1,1.1,-74.009634,40.726049,-74.015798,40.7154,5.7,1.55
11,CMT,2011/4/1 8:48,2011/4/1 9:00,1,1.4,-73.959241,40.771082,-73.973867,40.76329,7.7,1.64
12,CMT,2011/4/1 8:58,2011/4/1 9:47,1,8.9,-73.874595,40.77414,-73.985495,40.758073,30.5,5
13,CMT,2011/4/1 9:34,2011/4/1 9:37,1,0.5,-73.997242,40.741768,-74.002437,40.734442,3.7,1
14,CMT,2011/4/1 9:49,2011/4/1 10:07,1,1.7,-73.955705,40.779616,-73.96911,40.758318,10.1,0
15,CMT,2011/4/1 9:49,2011/4/1 10:19,1,0,-73.9537997,40.76672012,-73.9921043,40.74783121,15.7,0
16,CMT,2011/4/1 9:54,2011/4/1 10:14,1,4.7,-73.981413,40.773414,-74.006283,40.723975,14.9,2
17,CMT,2011/4/1 10:09,2011/4/1 10:24,1,1.6,-73.979048,40.758673,-73.996807,40.744649,9.3,0
18,CMT,2011/4/1 10:54,2011/4/1 11:11,2,2.9,-74.017247,40.70698,-74.006784,40.719324,11.3,2.36
