raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2014/11/1 0:14,2014/11/1 0:19,1,0.7,-73.99517,40.760033,-73.98707,40.764295,5,0
1,CMT,2014/11/1 0:14,2014/11/1 0:22,1,2.2,-73.985096,40.779089,-73.963118,40.798964,8.5,1.9
2,VTS,2014/11/1 0:24,2014/11/1 0:27,1,0.78,-73.95163,40.77788,-73.95552,40.78524,5,1.65
3,VTS,2014/11/1 0:42,2014/11/1 0:59,2,3.5,-73.985115,40.753022,-73.96945,40.796342,15,3.1
4,VTS,2014/11/1 0:56,2014/11/1 1:13,2,4.51,-73.95282,40.808022,-73.991108,40.755715,16,2
5,VTS,2014/11/1 1:00,2014/11/1 1:39,1,11.76,-73.9451,40.834027,-73.98233,40.693517,38.5,7.8
6,VTS,2014/11/1 1:01,2014/11/1 1:14,1,6.83,-73.974028,40.744142,-73.876595,40.725642,20.5,5.27
7,CMT,2014/11/1 1:10,2014/11/1 1:33,2,6.5,-73.970691,40.79422,-73.980516,40.730559,22.5,4.7
8,CMT,2014/11/1 1:19,2014/11/1 1:32,2,1.6,-74.003639,40.748067,-73.983577,40.738329,10,2.2
9,CMT,2014/11/1 1:21,2014/11/1 1:44,2,6.2,-73.98056,40.741104,-73.910488,40.772668,22,2
10,VTS,2014/11/1 1:41,2014/11/1 1:55,2,3.68,-73.979472,40.776755,-73.949873,40.822082,13.5,2.8
11,CMT,2014/11/1 1:47,2014/11/1 1:59,3,2.9,-73.959205,40.774718,-73.974498,40.74249,11.5,3.1
12,VTS,2014/11/1 2:20,2014/11/1 2:28,4,1.44,-73.944658,40.82393,-73.94432,40.809515,8,0
13,CMT,2014/11/1 2:44,2014/11/1 3:15,2,10.6,-73.98711,40.729416,-73.967038,40.628947,33.5,6.9
14,VTS,2014/11/1 3:02,2014/11/1 3:13,1,3.48,-73.956885,40.80335,-73.973477,40.764122,12,2.5
15,VTS,2014/11/1 3:15,2014/11/1 3:39,1,8.69,-73.91174,40.77534,-73.96115,40.79667,27.5,6.67
