raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,2,2015/6/1 0:09,2015/6/1 0:23,5,6.1,-74.00302887,40.74909973,-73.95407867,40.81647873,18.5,0
1,2,2015/6/1 0:23,2015/6/1 0:41,2,10.43,-73.87309265,40.77410126,-73.97335815,40.74821091,29,5
2,2,2015/6/1 1:21,2015/6/1 1:40,6,6.99,-73.87317657,40.77405548,-73.93671417,40.75004578,22,4.66
3,1,2015/6/1 5:59,2015/6/1 6:03,1,0.5,-73.9623642,40.75984573,-73.95591736,40.76370239,5,0
4,2,2015/6/1 6:47,2015/6/1 6:54,1,1.64,-73.9861145,40.72645187,-73.99466705,40.74044418,8,1
5,1,2015/6/1 6:50,2015/6/1 6:53,1,0.6,-73.99370575,40.7468605,-74.00293732,40.74954605,4,1
6,1,2015/6/1 7:12,2015/6/1 7:17,1,1.5,-74.00858307,40.7340889,-74.00486755,40.75207138,6.5,2
7,1,2015/6/1 7:31,2015/6/1 7:35,1,0.9,-73.97942352,40.75025177,-73.98758698,40.73845291,5.5,1
8,2,2015/6/1 7:33,2015/6/1 8:48,6,20.81,-73.78213501,40.64464569,-74.00695038,40.70574951,52,0
9,1,2015/6/1 7:35,2015/6/1 7:41,1,1.3,-73.95303345,40.76798248,-73.96457672,40.75891113,7,1
10,1,2015/6/1 7:40,2015/6/1 7:58,1,2.7,-73.96807098,40.80111694,-73.95033264,40.77579117,13.5,1
11,2,2015/6/1 7:49,2015/6/1 8:09,1,1.08,-73.98874664,40.7478714,-73.97535706,40.75027084,12,0
12,2,2015/6/1 7:58,2015/6/1 8:11,5,1.26,-73.97545624,40.75244904,-73.96906281,40.76379013,9.5,3.09
13,2,2015/6/1 8:00,2015/6/1 8:12,2,2.78,-73.99120331,40.77019119,-73.99617004,40.74041367,11,0
14,2,2015/6/1 8:25,2015/6/1 9:37,1,20.59,-73.77755737,40.64667892,-74.01258087,40.70222092,52,0
15,1,2015/6/1 8:48,2015/6/1 8:53,1,0.7,-73.97781372,40.75386429,-73.97222137,40.76333237,5.5,0
16,2,2015/6/1 9:01,2015/6/1 9:21,1,3.47,-74.01609039,40.70497513,-73.99721527,40.74180603,16,2
17,1,2015/6/1 10:17,2015/6/1 10:31,1,1.2,-73.99098206,40.74991989,-73.98571777,40.75634384,9.5,0
18,1,2015/6/1 10:20,2015/6/1 10:35,1,0.4,-73.98246765,40.73535156,-73.98717499,40.73884964,10,2.7
19,1,2015/6/1 10:36,2015/6/1 10:54,1,2.2,-73.96337128,40.7661171,-73.98731232,40.748806,12.5,2
20,2,2015/6/1 10:45,2015/6/1 10:50,1,0.79,-73.9822464,40.7317009,-73.97486877,40.74169922,6,0
21,1,2015/6/1 10:54,2015/6/1 11:06,1,2.5,-73.96634674,40.80372238,-73.9571228,40.7802124,11,2.35
22,1,2015/6/1 11:00,2015/6/1 11:08,1,0.4,-73.97223663,40.75950623,-73.9706192,40.76502991,6.5,1.82
23,2,2015/6/1 11:16,2015/6/1 11:30,1,2.11,-73.97770691,40.78925323,-73.97063446,40.76767349,11.5,0
24,2,2015/6/1 11:18,2015/6/1 11:28,1,0.93,-73.98886871,40.77431488,-73.98268127,40.76782227,8,0
25,2,2015/6/1 11:27,2015/6/1 11:38,1,0.44,-73.98846436,40.74319077,-73.99303436,40.74646378,8,0
26,2,2015/6/1 11:37,2015/6/1 11:52,1,1.94,-73.95761871,40.77449036,-73.98178864,40.7746582,11.5,2.46
27,2,2015/6/1 11:51,2015/6/1 12:01,2,0.8,-73.99443817,40.7543602,-73.98766327,40.76237869,8,0
28,2,2015/6/1 11:56,2015/6/1 12:29,5,3.83,-73.9546814,40.78932953,-73.9923172,40.74927902,22,3
29,1,2015/6/1 12:14,2015/6/1 12:31,1,2,-73.97991943,40.75506973,-74.00603485,40.74845505,12.5,0
30,2,2015/6/1 12:40,2015/6/1 13:18,1,4.8,-73.99713898,40.71655273,-73.98625183,40.76067352,25,0
31,2,2015/6/1 12:47,2015/6/1 12:51,2,0.43,-73.96225739,40.77918625,-73.96099091,40.7750206,4,0
32,1,2015/6/1 12:50,2015/6/1 13:23,1,2.6,-73.99420166,40.75097656,-73.96315765,40.76448059,20,5.2
33,2,2015/6/1 12:57,2015/6/1 13:04,2,1.82,-73.96082306,40.80725098,-73.96971893,40.78633118,8,1.76
34,1,2015/6/1 13:01,2015/6/1 13:06,1,0.7,-73.96724701,40.77197647,-73.95626068,40.76629639,5.5,0
35,1,2015/6/1 13:02,2015/6/1 13:11,1,1.2,-73.9500885,40.77184296,-73.96469879,40.77237701,7.5,0
36,1,2015/6/1 13:04,2015/6/1 13:17,1,1.1,-73.99185181,40.74965668,-73.99052429,40.73808289,9.5,2.55
37,1,2015/6/1 13:21,2015/6/1 13:48,1,3.3,-73.97869873,40.76272202,-74.00772858,40.73939133,18,0
38,1,2015/6/1 13:53,2015/6/1 13:57,1,0.9,-74.00575256,40.74520111,-73.99658966,40.75350189,5,1.15
39,2,2015/6/1 13:56,2015/6/1 14:02,1,0.4,-73.98277283,40.76647186,-73.97693634,40.76425934,5.5,0
40,2,2015/6/1 14:02,2015/6/1 14:18,6,2.69,-73.98296356,40.76150131,-73.97285461,40.79294586,12.5,0
41,2,2015/6/1 14:12,2015/6/1 14:26,1,1.12,-73.9884491,40.73739243,-73.99278259,40.7485733,9.5,0
42,2,2015/6/1 14:17,2015/6/1 15:05,2,3.52,-74.00873566,40.713871,-73.97342682,40.75263214,28.5,5.86
43,1,2015/6/1 14:38,2015/6/1 14:44,1,1.7,-74.0080719,40.73862457,-74.01351929,40.71564102,7.5,0
44,2,2015/6/1 15:05,2015/6/1 15:30,1,2.86,-73.95539093,40.7828598,-73.95691681,40.78004074,17,0
45,2,2015/6/1 15:11,2015/6/1 15:23,1,0.62,-73.9836731,40.75011063,-73.98155975,40.74386597,9,1.96
46,2,2015/6/1 15:12,2015/6/1 15:24,2,1.63,-73.97897339,40.76213074,-73.98779297,40.77944946,9,1.96
47,2,2015/6/1 16:00,2015/6/1 16:57,6,22.99,-73.78118896,40.6451683,-73.99176025,40.75960922,52,11.67
48,2,2015/6/1 16:54,2015/6/1 17:27,1,12.16,-73.86328888,40.76987076,-73.97943115,40.73484039,36.5,10.96
49,2,2015/6/1 17:23,2015/6/1 17:31,1,0.89,-73.96447754,40.76465988,-73.95218658,40.76622009,7,0
50,1,2015/6/1 17:47,2015/6/1 17:52,1,0.9,-73.9910202,40.73022842,-73.98219299,40.74005508,5.5,0.75
51,1,2015/6/1 18:09,2015/6/1 18:13,1,0.5,-73.97377014,40.75772858,-73.96881866,40.76234818,4.5,1.55
52,1,2015/6/1 18:20,2015/6/1 18:28,1,1.2,-73.99468994,40.75039291,-74.00534821,40.74103165,7.5,2.05
53,1,2015/6/1 19:07,2015/6/1 19:29,1,2.4,-73.98462677,40.74845123,-73.96208954,40.77341461,14.5,1
54,2,2015/6/1 19:32,2015/6/1 19:51,1,2.56,-73.97077942,40.75865555,-73.99625397,40.73297119,13.5,0
55,2,2015/6/1 19:41,2015/6/1 19:50,2,1.45,-73.99310303,40.74358368,-74.00148773,40.72886658,8,1
56,2,2015/6/1 19:46,2015/6/1 20:05,2,9.87,-73.86283112,40.76883316,-73.95858002,40.76420212,28.5,0
57,1,2015/6/1 19:49,2015/6/1 19:55,1,1,-73.98391724,40.76300049,-73.97810364,40.75387955,6,0
58,2,2015/6/1 20:09,2015/6/1 20:22,1,3.08,-74.00757599,40.72496414,-73.98938751,40.69097137,12,2.66
59,2,2015/6/1 20:16,2015/6/1 20:32,1,3.92,-74.01574707,40.71021271,-73.98799896,40.74949265,15,0
60,1,2015/6/1 20:51,2015/6/1 20:54,1,0.4,-73.96291351,40.77495956,-73.96504211,40.77181244,4,1.55
61,2,2015/6/1 21:01,2015/6/1 21:05,2,0.92,-73.99091339,40.73466873,-73.99481964,40.72319031,5,1.26
62,2,2015/6/1 21:21,2015/6/1 21:24,2,0.67,-73.9815979,40.7252655,-73.98223877,40.7318306,4.5,1.45
63,1,2015/6/1 21:45,2015/6/1 22:03,1,3,-73.98703766,40.73657227,-73.95695496,40.77153778,14,2.5
64,2,2015/6/1 21:53,2015/6/1 22:06,3,2.61,-73.97126007,40.76087952,-73.97704315,40.73254013,11,2
65,1,2015/6/1 21:57,2015/6/1 22:15,2,3.7,-73.97784424,40.76310349,-73.93966675,40.79944992,16,3.45
66,2,2015/6/1 22:21,2015/6/1 22:33,1,3.55,-73.98131561,40.76342773,-73.94382477,40.79618073,12.5,0
67,2,2015/6/1 22:23,2015/6/1 22:40,1,3.28,-73.98543549,40.73181152,-73.98297882,40.76700592,14,2
68,2,2015/6/1 22:28,2015/6/1 22:33,1,0.66,-74.00804901,40.71702957,-74.00213623,40.71749878,5,1.58
69,2,2015/6/1 22:32,2015/6/1 22:38,1,1.49,-73.97606659,40.75083923,-73.99793243,40.75421906,7,1.66
70,2,2015/6/1 23:09,2015/6/1 23:13,1,0.72,-73.99773407,40.73790359,-73.98532867,40.73250198,4.5,0
71,2,2015/6/1 23:29,2015/6/1 23:36,5,1.76,-73.98439789,40.75104904,-73.98412323,40.76982117,7.5,1.76
72,1,2015/6/1 23:32,2015/6/1 23:36,1,0.9,-73.98220825,40.7278862,-73.98368073,40.73809814,5,0.1
73,1,2015/6/1 23:55,2015/6/1 23:58,1,0.8,-73.95548248,40.77309418,-73.96134186,40.76345062,4.5,0
74,1,2015/6/2 0:09,2015/6/2 0:25,1,4.6,-73.98161316,40.76226044,-73.91938782,40.76236343,16,3.45
75,1,2015/6/2 0:38,2015/6/2 0:49,1,1.8,-73.99549866,40.76471329,-73.96715546,40.75347137,9,2.05
76,2,2015/6/2 1:29,2015/6/2 1:38,1,2.6,-73.92948151,40.74465179,-73.88516235,40.74578857,10,0
77,1,2015/6/2 2:52,2015/6/2 3:04,1,1.5,-74.00398254,40.74215698,-73.99014282,40.73451614,9.5,0
78,2,2015/6/2 4:30,2015/6/2 4:53,1,11.03,-73.98735809,40.77591324,-73.86181641,40.76844025,31,6.46
79,2,2015/6/2 5:33,2015/6/2 5:44,1,2.52,-73.99926758,40.71881866,-74.00804138,40.74520111,11,2.46
80,2,2015/6/2 5:48,2015/6/2 6:10,1,9,-73.96669769,40.79902649,-73.86525726,40.77059174,27.5,0
81,1,2015/6/2 7:20,2015/6/2 7:32,1,3.3,-73.99438477,40.74588776,-74.00972748,40.70422745,12,2.55
82,1,2015/6/2 7:25,2015/6/2 7:33,1,1.4,-74.0056076,40.7380867,-74.01002502,40.7214241,7,1
83,1,2015/6/2 7:27,2015/6/2 7:49,1,8.1,-73.9680481,40.79217529,-73.88539886,40.7730217,25.5,6.35
84,2,2015/6/2 7:37,2015/6/2 7:45,2,1.55,-73.98999023,40.7469101,-73.99317169,40.72982025,7.5,1.66
85,1,2015/6/2 8:06,2015/6/2 8:17,1,2.2,-73.98243713,40.77249908,-74.00530243,40.75140381,9.5,2.55
86,1,2015/6/2 8:10,2015/6/2 8:20,1,2.5,-74.01534271,40.71588898,-74.00325775,40.74911118,10,1.08
87,1,2015/6/2 8:22,2015/6/2 8:27,1,0.6,-73.98465729,40.76929474,-73.98303986,40.76289368,5.5,1.25
88,2,2015/6/2 8:25,2015/6/2 8:35,2,0.75,-73.9529953,40.78860092,-73.95638275,40.77996826,8,1.76
89,2,2015/6/2 8:35,2015/6/2 8:43,2,0.87,-74.00718689,40.70746231,-74.00667572,40.71730042,6.5,1.46
90,1,2015/6/2 8:36,2015/6/2 8:53,1,1.4,-73.95560455,40.78194427,-73.9604187,40.76623154,11,1.5
91,1,2015/6/2 9:23,2015/6/2 9:56,1,4.1,-73.97467041,40.75616837,-73.94684601,40.80688477,22.5,4.66
92,2,2015/6/2 9:30,2015/6/2 9:58,1,3.15,-73.96585846,40.79019165,-73.97794342,40.75399017,18,2
93,1,2015/6/2 9:36,2015/6/2 9:58,1,1.8,-74.00631714,40.73365021,-73.98842621,40.75510025,14.5,1.5
94,1,2015/6/2 9:45,2015/6/2 10:07,1,5.6,-73.95149231,40.76990128,-73.99654388,40.72150421,20,4.15
95,2,2015/6/2 10:04,2015/6/2 10:31,1,2,-74.00298309,40.74929047,-73.97782135,40.75540161,17,3.56
96,1,2015/6/2 10:31,2015/6/2 10:48,1,2,-73.97793579,40.78916168,-73.98001099,40.7653923,12,0
97,2,2015/6/2 11:35,2015/6/2 11:56,6,1.31,-73.98599243,40.75787354,-73.99565887,40.74173737,13.5,2.86
98,1,2015/6/2 11:56,2015/6/2 12:07,2,1.3,-73.9835968,40.76582336,-73.97852325,40.78344727,8.5,0
99,1,2015/6/2 12:00,2015/6/2 12:11,1,1,-73.9912796,40.75489426,-73.98057556,40.76518631,8,1.75
100,1,2015/6/2 12:32,2015/6/2 12:37,1,0.8,-73.97721863,40.77453995,-73.98612976,40.76757431,5.5,1.26
101,2,2015/6/2 12:33,2015/6/2 12:38,1,0.41,-73.98177338,40.76817703,-73.98324585,40.76263809,5,0.5
102,1,2015/6/2 12:38,2015/6/2 12:54,1,2.3,-73.98364258,40.72155762,-74.01234436,40.71684265,12.5,0
103,2,2015/6/2 12:43,2015/6/2 13:16,1,10.89,-73.8853302,40.77311325,-73.97124481,40.76186371,35,0
104,2,2015/6/2 13:02,2015/6/2 13:08,2,0.47,-73.98466492,40.7592926,-73.98853302,40.75360489,5.5,0
105,2,2015/6/2 13:12,2015/6/2 13:25,1,0.61,-73.97013855,40.76129913,-73.98032379,40.76580811,9,0
106,2,2015/6/2 13:12,2015/6/2 13:17,1,0.64,-73.9874115,40.77589798,-73.98425293,40.76984787,5,1
107,1,2015/6/2 13:22,2015/6/2 13:41,1,1.5,-73.9618988,40.80551147,-73.95362091,40.79059219,12.5,0
108,1,2015/6/2 13:53,2015/6/2 14:06,2,1,-73.95622253,40.77169037,-73.96865845,40.76411819,9,1.95
109,2,2015/6/2 14:19,2015/6/2 15:15,1,1.73,-73.99954987,40.73868179,-73.96669769,40.79345322,9.5,0
110,2,2015/6/2 14:56,2015/6/2 15:33,1,8.27,-73.87458038,40.77413177,-73.96839905,40.75566483,31,0
111,2,2015/6/2 15:09,2015/6/2 15:25,1,0.65,-73.97264862,40.75867844,-73.970047,40.76127243,10.5,0
112,1,2015/6/2 15:26,2015/6/2 16:02,1,3.8,-73.99623871,40.61309052,-73.95095062,40.77575684,23,0
113,1,2015/6/2 15:31,2015/6/2 15:58,2,3.8,-73.97272491,40.78089905,-73.98854828,40.74703598,18.5,0.05
114,2,2015/6/2 15:36,2015/6/2 15:55,1,2.15,-73.95509338,40.77326965,-73.98303986,40.76153564,12,0
115,1,2015/6/2 15:49,2015/6/2 15:56,1,1.1,-73.96459198,40.77146149,-73.94936371,40.77514648,7,0
116,1,2015/6/2 15:50,2015/6/2 16:00,1,2.4,-73.95348358,40.79087448,-73.98143768,40.77376556,10,0
117,2,2015/6/2 16:17,2015/6/2 16:29,1,0.84,-73.97408295,40.73827362,-73.97563934,40.74754715,8.5,3
118,2,2015/6/2 16:41,2015/6/2 16:58,1,2.45,-74.01381683,40.71379852,-73.990242,40.73165131,12.5,2.86
119,1,2015/6/2 16:53,2015/6/2 17:39,1,10.4,-73.87078094,40.77376556,-73.98040771,40.77069092,37.5,5.16
120,1,2015/6/2 17:55,2015/6/2 17:59,1,0.4,-73.96873474,40.76439285,-73.97348022,40.76092529,4.5,1.55
121,2,2015/6/2 19:22,2015/6/2 19:26,1,0.95,-73.97823334,40.72921753,-73.9899826,40.72567749,5,1.36
122,2,2015/6/2 19:22,2015/6/2 19:33,2,0.9,-74.00547028,40.7256012,-73.99771118,40.72185135,8,1.96
123,2,2015/6/2 19:23,2015/6/2 19:28,1,0.58,-73.99035645,40.73191833,-73.98806,40.73929977,5,1
124,2,2015/6/2 19:26,2015/6/2 19:35,1,1.15,-73.96274567,40.77836609,-73.9560318,40.76789856,7.5,1.86
125,1,2015/6/2 19:27,2015/6/2 19:35,3,1,-73.96030426,40.78145981,-73.9443512,40.77810669,7,0
126,2,2015/6/2 20:06,2015/6/2 20:09,1,0.8,-73.96289063,40.76662064,-73.95567322,40.77667618,4.5,1
127,2,2015/6/2 20:14,2015/6/2 20:23,1,1.05,-73.95632172,40.76880646,-73.95952606,40.75989151,7.5,2.2
128,1,2015/6/2 20:31,2015/6/2 20:33,1,0.5,-74.00760651,40.74293137,-74.00608826,40.74863815,3.5,1
129,1,2015/6/2 20:42,2015/6/2 20:47,4,0.5,-73.99758148,40.72099686,-73.99206543,40.7254982,5,0
130,1,2015/6/2 20:44,2015/6/2 20:52,1,1.4,-73.97994232,40.73251343,-73.99304199,40.71980286,7.5,0
131,2,2015/6/2 20:52,2015/6/2 20:59,3,1.23,-73.99234009,40.74346924,-73.97782135,40.75313187,6.5,0
132,2,2015/6/2 20:53,2015/6/2 21:31,6,11.4,-74.00788116,40.75151825,-73.85069275,40.7240181,36.5,8.67
133,1,2015/6/2 21:43,2015/6/2 21:48,1,1,-73.96104431,40.70069885,-73.96353149,40.7139473,6,0
134,1,2015/6/2 21:49,2015/6/2 21:57,1,1.5,-73.96196747,40.76385117,-73.94566345,40.77853775,7.5,0
135,1,2015/6/2 21:54,2015/6/2 22:07,1,1.9,-73.98392487,40.75767899,-73.96339417,40.77506638,10,0
136,1,2015/6/2 21:55,2015/6/2 22:03,1,1.6,-73.97642517,40.74825668,-73.95881653,40.76380539,7.5,1.2
137,2,2015/6/2 21:58,2015/6/2 22:05,1,0.92,-73.97045135,40.76126862,-73.98319244,40.76660538,7,0
138,2,2015/6/2 22:03,2015/6/2 22:44,1,11.77,-73.99909973,40.73410034,-74.0341568,40.62304688,36.5,0
139,2,2015/6/2 22:28,2015/6/2 22:33,1,1.04,-73.98898315,40.75875092,-73.98725891,40.76858139,6,0
140,1,2015/6/2 22:42,2015/6/2 22:50,1,1.8,-73.95401001,40.77885437,-73.97623444,40.78451157,8.5,2.45
141,2,2015/6/2 23:05,2015/6/2 23:13,1,1.29,-73.97476959,40.75888062,-73.97751617,40.74710083,7,1.66
142,2,2015/6/3 0:05,2015/6/3 0:12,1,1.08,-73.99401855,40.73132324,-73.98773193,40.72136688,6.5,1.56
143,2,2015/6/3 1:24,2015/6/3 1:31,5,2.03,-73.98801422,40.75447083,-73.98196411,40.73436356,8,1.86
144,1,2015/6/3 1:39,2015/6/3 1:59,1,2.3,-73.96417999,40.77720642,-73.99118042,40.7605629,13.5,3.05
145,2,2015/6/3 1:44,2015/6/3 1:54,2,3.35,-73.93630219,40.74782944,-73.87948608,40.73482132,12,0
146,1,2015/6/3 4:11,2015/6/3 4:37,4,16.8,-73.98672485,40.75130081,-73.78303528,40.64891434,52,0
147,2,2015/6/3 5:17,2015/6/3 5:35,1,10.79,-74.00734711,40.70537186,-73.87162018,40.77439499,31,9.69
