raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2009/5/1 0:09,2009/5/1 0:26,2,3.34,-73.990445,40.756157,-73.991955,40.721945,12.5,0
1,CMT,2009/5/1 0:17,2009/5/1 0:40,1,5.3,-73.983281,40.765306,-73.907959,40.774277,16.9,0
2,CMT,2009/5/1 0:36,2009/5/1 0:40,1,0.8,-73.99169,40.749637,-73.997428,40.75638,4.5,0
3,CMT,2009/5/1 0:51,2009/5/1 1:07,1,5.6,-73.977062,40.743261,-73.944073,40.708723,15.7,3.24
4,CMT,2009/5/1 1:25,2009/5/1 1:29,1,0.5,-73.99762,40.747474,-73.99736,40.741879,4.1,0
5,CMT,2009/5/1 2:05,2009/5/1 2:20,1,4.2,-73.995729,40.716833,-73.937151,40.705716,12.1,0
6,VTS,2009/5/1 3:04,2009/5/1 3:30,5,18.37,-73.781658,40.644838,-73.988975,40.72221,45,0
7,VTS,2009/5/1 3:14,2009/5/1 3:50,4,21.25,-73.781902,40.644808,-73.990077,40.633623,47.3,0
8,CMT,2009/5/1 3:21,2009/5/1 3:31,1,2.1,-74.005428,40.739373,-73.988345,40.718436,7.7,0
9,VTS,2009/5/1 3:59,2009/5/1 4:12,1,3.53,-73.985312,40.738932,-73.978193,40.777228,10.1,0
10,CMT,2009/5/1 4:00,2009/5/1 4:19,2,5.6,-73.979917,40.72261,-73.935236,40.752774,16.1,0
11,CMT,2009/5/1 4:00,2009/5/1 4:19,3,6.5,-73.99042,40.760817,-73.960946,40.720764,16.9,4.35
12,VTS,2009/5/1 4:31,2009/5/1 4:41,1,2.28,-73.988033,40.719978,-73.999902,40.743168,8.1,2
13,VTS,2009/5/1 5:38,2009/5/1 5:41,5,0.75,-73.97677,40.790143,-73.975667,40.785403,4.1,0
14,CMT,2009/5/1 6:15,2009/5/1 6:37,1,5.7,-74.007933,40.704889,-73.987265,40.756631,17.3,1
15,CMT,2009/5/1 6:42,2009/5/1 6:48,1,0.9,-73.978991,40.720078,-73.9945,40.727839,5.3,0
16,CMT,2009/5/1 6:57,2009/5/1 7:21,1,10.6,-73.977467,40.777248,-73.864989,40.770481,26.1,0
17,CMT,2009/5/1 7:24,2009/5/1 7:30,1,1.5,-73.958831,40.774953,-73.971044,40.787827,6.5,0
18,CMT,2009/5/1 7:43,2009/5/1 7:56,1,2.2,-73.98825,40.779625,-73.974874,40.755077,9.3,1
19,CMT,2009/5/1 7:45,2009/5/1 7:52,1,1.8,-73.95172,40.767071,-73.970284,40.755043,7.3,0
20,CMT,2009/5/1 7:58,2009/5/1 8:03,1,0.8,-73.95878,40.76417,-73.969587,40.763219,5.3,0
21,VTS,2009/5/1 8:42,2009/5/1 8:51,1,1.38,-73.969753,40.758157,-73.956545,40.775483,6.5,0
22,CMT,2009/5/1 9:16,2009/5/1 9:40,1,3.2,-73.961727,40.755496,-73.98076,40.784795,13.7,1.3
23,CMT,2009/5/1 9:20,2009/5/1 9:40,1,2.7,-73.990845,40.737966,-73.975205,40.765128,12.1,0
24,CMT,2009/5/1 9:30,2009/5/1 9:37,1,1,-73.989847,40.733391,-73.989131,40.744962,5.7,1
25,VTS,2009/5/1 9:42,2009/5/1 10:04,3,3.04,-73.954417,40.764027,-73.990782,40.750842,13.7,0
26,CMT,2009/5/1 10:09,2009/5/1 10:24,1,1.4,-73.962329,40.758907,-73.961279,40.77452,8.9,0
27,CMT,2009/5/1 10:12,2009/5/1 10:20,1,1.7,-73.963145,40.774846,-73.981919,40.757544,7.3,0
28,CMT,2009/5/1 10:22,2009/5/1 10:25,1,0.6,-73.948975,40.776757,-73.958885,40.780011,4.1,0
29,VTS,2009/5/1 10:31,2009/5/1 10:51,1,6.19,-74.003503,40.699587,-73.986358,40.750145,18.1,0
30,CMT,2009/5/1 10:31,2009/5/1 10:38,2,1.2,-73.951625,40.788148,-73.940671,40.797274,6.1,0
31,CMT,2009/5/1 10:33,2009/5/1 10:41,1,1.5,-73.996229,40.738139,-73.981608,40.753809,6.1,0
