raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,DDS,2010/1/1 0:01,2010/1/1 0:14,1,2,-73.982302,40.756252,-73.982193,40.75642,8.1,0
1,CMT,2010/1/1 0:08,2010/1/1 0:17,2,0.9,-74.006895,40.735528,-73.996365,40.737925,6.5,0
2,VTS,2010/1/1 0:44,2010/1/1 0:47,1,0.65,-73.990953,40.770537,-73.985283,40.778638,4.1,0
3,CMT,2010/1/1 0:44,2010/1/1 0:49,1,1.7,-73.959722,40.711228,-73.989376,40.71906,6.5,0
4,VTS,2010/1/1 0:52,2010/1/1 0:56,2,0.83,-73.980642,40.730527,-73.991732,40.731125,4.5,0
5,CMT,2010/1/1 1:29,2010/1/1 1:44,1,6.6,-73.953067,40.771998,-74.006518,40.708445,17.3,3.66
6,CMT,2010/1/1 1:30,2010/1/1 1:37,1,0.7,-73.980733,40.742031,-73.979372,40.735944,5.3,0
7,VTS,2010/1/1 2:16,2010/1/1 2:29,5,4.02,-73.986768,40.721417,-74.0139,40.707772,12.1,0
8,CMT,2010/1/1 2:53,2010/1/1 3:03,1,2.4,-73.978688,40.777533,-73.954364,40.766003,8.5,0
9,DDS,2010/1/1 3:15,2010/1/1 3:26,1,1.6,-73.957655,40.782588,-73.96124,40.769788,6.1,0
10,VTS,2010/1/1 3:35,2010/1/1 3:44,4,1.42,-73.950467,40.809835,-73.937865,40.797108,7.3,0
11,VTS,2010/1/1 3:42,2010/1/1 3:46,4,0.35,-73.99625,40.720262,-74.003065,40.72342,3.7,0
12,VTS,2010/1/1 4:01,2010/1/1 4:12,2,2.63,-73.98823,40.7347,-73.96443,40.765273,8.5,1
13,VTS,2010/1/1 4:46,2010/1/1 5:01,6,4.26,-73.972985,40.747652,-73.93226,40.768427,12.9,0
14,VTS,2010/1/1 5:12,2010/1/1 5:21,1,1.32,-73.982187,40.755983,-73.969665,40.754012,6.9,0
