raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2014/7/1 0:46,2014/7/1 0:50,1,1.23,-73.956035,40.799752,-73.944672,40.813847,6,0
1,CMT,2014/7/1 4:41,2014/7/1 4:46,1,1.1,-73.914179,40.764915,-73.907942,40.77674,5.5,0
2,CMT,2014/7/1 5:25,2014/7/1 5:29,1,1.3,-74.004467,40.724437,-73.993596,40.741663,5.5,1.3
3,VTS,2014/7/1 5:45,2014/7/1 5:54,1,2.26,-73.93519,40.75083,-73.96921,40.75435,9.5,0
4,VTS,2014/7/1 6:24,2014/7/1 6:37,6,4.21,-73.96976,40.799912,-73.995007,40.749912,14,0
5,VTS,2014/7/1 6:27,2014/7/1 6:37,1,2.5,-73.954383,40.77139,-73.98412,40.754717,10.5,3.15
6,VTS,2014/7/1 6:36,2014/7/1 6:45,2,2.45,-74.005865,40.707477,-73.997592,40.736317,9.5,1.9
7,VTS,2014/7/1 7:06,2014/7/1 7:37,2,18.22,-74.005582,40.726425,-73.783507,40.643717,52,5
8,CMT,2014/7/1 7:11,2014/7/1 7:18,1,2.1,-74.000832,40.741849,-73.979391,40.761311,8.5,0
9,CMT,2014/7/1 7:24,2014/7/1 7:41,1,3.9,-73.993232,40.767959,-74.005515,40.716617,15.5,0
10,VTS,2014/7/1 7:40,2014/7/1 7:46,1,1.68,-74.003165,40.733157,-73.995417,40.749452,7.5,2.25
11,CMT,2014/7/1 8:47,2014/7/1 8:52,1,0.7,-73.994527,40.732152,-73.985037,40.734137,5,1.5
12,VTS,2014/7/1 8:55,2014/7/1 9:05,1,1.79,-73.997085,40.73352,-74.010613,40.713455,8.5,1.7
13,CMT,2014/7/1 9:12,2014/7/1 9:16,1,0.7,-73.99586,40.744271,-74.006771,40.748869,5,1
14,CMT,2014/7/1 10:24,2014/7/1 10:38,1,1.5,-73.984643,40.736431,-74.004691,40.742073,10,2.1
15,VTS,2014/7/1 10:25,2014/7/1 10:44,6,1.44,-73.965213,40.759355,-73.979642,40.743777,12,1.5
16,VTS,2014/7/1 10:31,2014/7/1 10:35,1,0.5,-73.98807,40.77457,-73.98275,40.7768,4.5,1.12
17,CMT,2014/7/1 10:31,2014/7/1 10:52,1,1.8,-73.969263,40.76239,-73.989602,40.747113,14,0
18,VTS,2014/7/1 10:59,2014/7/1 11:12,5,1.93,-73.956928,40.780807,-73.97449,40.75587,10.5,2.1
19,CMT,2014/7/1 11:15,2014/7/1 11:22,1,0.9,-73.982369,40.761204,-73.978326,40.749203,6,0
20,VTS,2014/7/1 11:16,2014/7/1 11:33,2,2.58,-73.987132,40.779275,-73.957447,40.774475,13,0
21,VTS,2014/7/1 11:46,2014/7/1 11:55,1,3.49,-73.999738,40.761387,-73.970858,40.790947,12.5,0
22,VTS,2014/7/1 11:51,2014/7/1 11:59,1,0.86,-73.98235,40.74859,-73.97678,40.75909,6.5,1.3
