raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2012/7/1 0:05,2012/7/1 0:22,1,7.5,-73.98531,40.768755,-73.939023,40.85545,18.9,0
1,VTS,2012/7/1 0:13,2012/7/1 0:28,1,4.53,-73.951118,40.77447,-73.917047,40.74275,12.9,0
2,CMT,2012/7/1 0:32,2012/7/1 0:36,1,1.2,-73.993418,40.757225,-74.001127,40.742474,4.9,1.18
3,VTS,2012/7/1 1:11,2012/7/1 1:16,2,2.32,-74.007637,40.743,-73.987752,40.770387,6.9,1.48
4,VTS,2012/7/1 1:15,2012/7/1 1:20,3,1.46,-73.980788,40.755192,-73.990988,40.737602,5.7,1.24
5,CMT,2012/7/1 1:19,2012/7/1 1:20,2,0.3,-73.993163,40.767714,-73.996115,40.7639,2.9,0
6,CMT,2012/7/1 1:33,2012/7/1 1:37,2,1.4,-73.989452,40.743178,-73.989125,40.757654,5.3,0
7,VTS,2012/7/1 1:49,2012/7/1 1:52,1,0.65,-73.951008,40.774753,-73.951993,40.781538,4.5,0
8,VTS,2012/7/1 1:50,2012/7/1 2:01,5,2.18,-73.994273,40.756198,-73.987097,40.760177,8.1,0
9,CMT,2012/7/1 1:55,2012/7/1 2:06,1,2.3,-73.937059,40.748675,-73.916542,40.776037,8.5,0
10,CMT,2012/7/1 2:01,2012/7/1 2:10,1,3.4,-73.972251,40.765609,-73.930705,40.764135,9.7,2.14
11,CMT,2012/7/1 2:23,2012/7/1 2:34,1,1.3,-74.000645,40.735553,-73.992019,40.725624,7.3,0
12,CMT,2012/7/1 2:44,2012/7/1 3:05,4,7.2,-73.99319,40.752311,-74.001845,40.674725,18.9,0
13,CMT,2012/7/1 3:24,2012/7/1 3:30,1,2,-73.965702,40.712956,-73.988217,40.718672,6.9,1.1
14,VTS,2012/7/1 3:32,2012/7/1 3:44,1,3.96,-74.006747,40.744097,-74.008828,40.70404,12.1,1
15,VTS,2012/7/1 4:02,2012/7/1 4:08,3,1.11,-73.918798,40.769502,-73.934855,40.769417,5.3,0
16,VTS,2012/7/1 4:13,2012/7/1 4:19,1,1.12,-73.98822,40.764365,-73.974277,40.756015,5.3,0
17,CMT,2012/7/1 4:21,2012/7/1 4:34,1,7,-73.99015,40.723296,-73.935407,40.796201,16.9,2.1
18,VTS,2012/7/1 4:36,2012/7/1 4:45,6,2.03,-74.006392,40.739512,-73.997642,40.76393,8.1,0
19,VTS,2012/7/1 4:47,2012/7/1 4:59,1,0.83,-73.983092,40.762525,-73.970997,40.761745,5.7,0
20,CMT,2012/7/1 8:06,2012/7/1 8:07,1,0.6,-73.987907,40.764985,-73.990694,40.757452,3.7,0
21,VTS,2012/7/1 8:10,2012/7/1 8:33,1,12.17,-73.985925,40.75119,-73.862818,40.768447,28.5,7.12
22,CMT,2012/7/1 9:32,2012/7/1 9:43,1,3.6,-73.970708,40.796449,-73.991152,40.750298,10.9,0
23,CMT,2012/7/1 9:46,2012/7/1 9:51,1,1.2,-73.911349,40.768405,-73.916655,40.780364,5.3,0
24,VTS,2012/7/1 9:56,2012/7/1 10:09,3,5.27,-74.007777,40.708632,-73.987675,40.749707,14.5,3.62
25,CMT,2012/7/1 10:08,2012/7/1 10:11,1,0.4,-73.987956,40.770073,-73.988291,40.773985,3.7,0
26,CMT,2012/7/1 10:41,2012/7/1 10:47,1,1.1,-73.989606,40.772073,-73.982971,40.782543,5.7,1.24
27,CMT,2012/7/1 10:54,2012/7/1 11:07,3,3.2,-73.970799,40.756337,-74.000064,40.721369,10.5,0
28,CMT,2012/7/1 11:12,2012/7/1 11:26,1,6.7,-73.86275,40.769069,-73.93887,40.726079,16.5,1.5
29,VTS,2012/7/1 12:43,2012/7/1 12:50,1,0.82,-74.007147,40.711662,-73.997385,40.714182,5.3,0
30,VTS,2012/7/1 12:48,2012/7/1 12:58,1,1.69,-74.00287,40.723605,-74.006415,40.738467,7.7,1.54
31,VTS,2012/7/1 13:12,2012/7/1 13:16,1,0.72,-73.97005,40.753073,-73.977485,40.745507,4.1,0.82
32,VTS,2012/7/1 13:13,2012/7/1 13:28,1,2.26,-73.97618,40.74841,-73.986578,40.770767,9.7,1.94
33,CMT,2012/7/1 13:51,2012/7/1 13:54,1,0.9,-73.991204,40.750552,-74.000874,40.739274,4.5,0
34,CMT,2012/7/1 13:56,2012/7/1 14:07,2,1.7,-74.005746,40.740274,-73.981364,40.741212,7.7,0
35,CMT,2012/7/1 14:03,2012/7/1 14:16,1,2.2,-73.990143,40.757351,-73.974751,40.783206,8.9,5
36,VTS,2012/7/1 14:12,2012/7/1 14:20,1,1.59,-73.986717,40.754908,-74.004243,40.742515,6.5,0
37,VTS,2012/7/1 14:43,2012/7/1 14:47,1,1.12,-73.9562,40.775572,-73.95553,40.78513,4.9,0.98
38,VTS,2012/7/1 15:28,2012/7/1 15:32,1,0.89,-73.992205,40.742747,-74.001272,40.746455,4.9,0
39,CMT,2012/7/1 15:38,2012/7/1 15:46,3,1.4,-73.973129,40.763481,-73.98554,40.758819,6.1,0
40,VTS,2012/7/1 15:57,2012/7/1 16:02,1,1.07,-73.979492,40.784825,-73.976328,40.794647,5.3,0
41,CMT,2012/7/1 16:27,2012/7/1 16:33,1,0.7,-74.002668,40.733559,-73.992157,40.72752,5.3,1.16
42,VTS,2012/7/1 16:42,2012/7/1 16:48,1,1.42,-73.9814,40.780155,-73.97508,40.765322,6.1,0
