raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2011/1/1 0:36,2011/1/1 0:43,1,1.5,-73.973736,40.748068,-73.983179,40.730628,6.1,0
1,CMT,2011/1/1 1:11,2011/1/1 1:12,1,0,-74.036642,40.744134,-74.036775,40.743615,60,10.2
2,CMT,2011/1/1 1:15,2011/1/1 1:50,1,4.2,-73.990077,40.756277,-73.989584,40.721058,18.9,0
3,CMT,2011/1/1 1:51,2011/1/1 2:01,2,2.6,-73.98236,40.731634,-73.957802,40.761867,8.5,0
4,CMT,2011/1/1 1:53,2011/1/1 2:03,2,1.4,-73.986165,40.734802,-73.976989,40.752113,6.9,0
5,CMT,2011/1/1 2:08,2011/1/1 2:15,2,0.8,-73.964579,40.764374,-73.968562,40.755769,5.3,0
6,CMT,2011/1/1 2:11,2011/1/1 2:31,1,5.3,-73.953778,40.77539,-73.986586,40.719551,15.7,3.34
7,CMT,2011/1/1 2:41,2011/1/1 2:59,3,2.4,-73.983518,40.743161,-73.990738,40.760814,10.9,0
8,CMT,2011/1/1 2:48,2011/1/1 2:57,3,1.7,-74.004428,40.742545,-73.984759,40.754003,7.3,0
9,CMT,2011/1/1 3:11,2011/1/1 3:26,1,2.1,-73.96398,40.756797,-73.986224,40.748168,9.7,1
10,CMT,2011/1/1 3:43,2011/1/1 3:47,1,0.5,-73.978316,40.729352,-73.979211,40.72367,4.1,0
11,CMT,2011/1/1 4:12,2011/1/1 4:25,2,2.6,-73.988375,40.737404,-73.963553,40.766617,9.7,0
12,CMT,2011/1/1 5:27,2011/1/1 5:34,1,1.5,-73.98979,40.725681,-73.979946,40.74412,6.5,0
13,CMT,2011/1/1 7:48,2011/1/1 8:09,1,9.8,-73.853088,40.726506,-73.98377,40.725694,24.1,6.15
14,CMT,2011/1/1 10:11,2011/1/1 10:16,2,1.4,-73.981137,40.752164,-73.979914,40.736797,6.1,0.99
15,CMT,2011/1/1 10:46,2011/1/1 10:50,0,0.9,-73.979692,40.723007,-73.982622,40.73331,4.5,0
