raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2013/2/1 0:02,2013/2/1 0:15,2,0.8,-73.98675,40.725707,-73.989171,40.718517,9,2
1,CMT,2013/2/1 0:19,2013/2/1 0:38,1,9.7,-73.872952,40.774202,-73.975884,40.728482,28.5,5.1
2,VTS,2013/2/1 0:32,2013/2/1 0:43,5,3.97,-73.980575,40.766107,-73.927042,40.75745,13,0
3,VTS,2013/2/1 0:50,2013/2/1 1:03,3,2.63,-73.985945,40.762187,-73.985805,40.73517,11.5,0
4,CMT,2013/2/1 0:50,2013/2/1 1:06,1,1.6,-73.978202,40.762996,-73.970707,40.748842,12,3.9
5,VTS,2013/2/1 1:30,2013/2/1 1:39,5,1.87,-73.978965,40.723995,-74.00283,40.718187,8.5,0
6,VTS,2013/2/1 1:49,2013/2/1 1:56,2,1,-73.981302,40.676737,-73.978273,40.687627,5.5,0
7,VTS,2013/2/1 3:10,2013/2/1 3:18,1,2.59,-73.968195,40.759002,-73.92812,40.753197,10,0
8,CMT,2013/2/1 3:40,2013/2/1 3:46,1,1.2,-73.952676,40.81831,-73.936744,40.820511,7,0
9,CMT,2013/2/1 4:28,2013/2/1 4:33,1,3,-73.993018,40.719635,-73.943265,40.718336,10.5,0
10,VTS,2013/2/1 5:00,2013/2/1 5:05,1,1.48,-73.983828,40.754913,-73.98224,40.740852,7,2.25
11,CMT,2013/2/1 5:33,2013/2/1 5:35,1,0.4,-73.929587,40.745608,-73.931451,40.751078,3.5,0
12,VTS,2013/2/1 6:18,2013/2/1 6:22,1,1.17,-73.97905,40.785302,-73.98756,40.775507,6,0
13,VTS,2013/2/1 7:05,2013/2/1 7:17,2,3.69,-73.995902,40.724543,-73.951483,40.773932,13,0
14,CMT,2013/2/1 7:38,2013/2/1 7:51,1,2,-73.965141,40.759474,-73.976801,40.775093,11,2.3
15,VTS,2013/2/1 7:41,2013/2/1 7:57,1,3.02,-73.958157,40.715417,-74.004007,40.723615,13.5,3.38
16,CMT,2013/2/1 8:04,2013/2/1 8:16,1,1.3,-73.970855,40.74847,-73.987417,40.754673,9,1.5
17,CMT,2013/2/1 8:19,2013/2/1 8:35,1,2.4,-73.99957,40.743692,-73.972098,40.75957,12,0
18,VTS,2013/2/1 8:31,2013/2/1 8:55,2,6.6,-73.95123,40.770337,-74.001255,40.714807,24,0
19,CMT,2013/2/1 8:49,2013/2/1 9:08,1,1.9,-73.99258,40.752088,-73.970123,40.761714,13,0
20,VTS,2013/2/1 8:58,2013/2/1 9:23,1,3.28,-73.998338,40.74529,-73.970157,40.756562,17.5,1.11
21,CMT,2013/2/1 9:06,2013/2/1 9:27,1,7.1,-73.952698,40.772174,-74.009699,40.709117,23.5,0
22,VTS,2013/2/1 9:28,2013/2/1 9:37,1,1.1,-73.978745,40.719912,-73.996142,40.723605,7.5,0
23,CMT,2013/2/1 9:41,2013/2/1 9:55,2,1.9,-73.994511,40.740606,-73.972034,40.754159,10.5,0
24,CMT,2013/2/1 10:01,2013/2/1 10:15,1,2.2,-73.972431,40.786592,-73.974784,40.761866,11.5,0
25,VTS,2013/2/1 10:18,2013/2/1 10:43,1,4.71,-73.981732,40.746612,-73.969537,40.796237,20,2.5
26,VTS,2013/2/1 10:25,2013/2/1 10:29,1,0.73,-73.97391,40.784182,-73.980287,40.775427,5,0
27,CMT,2013/2/1 10:27,2013/2/1 10:47,2,2.1,-73.954078,40.76404,-73.973212,40.78272,14,0
28,VTS,2013/2/1 11:12,2013/2/1 11:28,2,1.59,-73.999525,40.725173,-73.991525,40.742345,10.5,1.22
29,CMT,2013/2/1 11:50,2013/2/1 12:01,1,0.7,-73.959218,40.764291,-73.970804,40.763872,8,0
30,CMT,2013/2/1 12:02,2013/2/1 12:15,1,1.2,-73.979485,40.745222,-73.968116,40.760906,9.5,0
31,VTS,2013/2/1 12:06,2013/2/1 12:15,1,1.07,-73.98724,40.74465,-73.98204,40.75588,7,1.4
32,CMT,2013/2/1 12:25,2013/2/1 12:53,2,1.3,-73.986847,40.761268,-73.983487,40.749935,16.5,0
33,VTS,2013/2/1 12:31,2013/2/1 12:53,1,1.24,-73.980472,40.753815,-73.993317,40.747602,14.5,0
34,VTS,2013/2/1 12:34,2013/2/1 12:45,1,2.42,-73.97478,40.787913,-73.966107,40.765197,10.5,2.1
35,VTS,2013/2/1 12:46,2013/2/1 12:51,1,1.45,-73.971607,40.79431,-73.959723,40.813623,7,0
36,CMT,2013/2/1 12:47,2013/2/1 13:15,1,1.5,-73.967806,40.76276,-73.984218,40.74894,17,1.5
37,VTS,2013/2/1 13:01,2013/2/1 13:04,1,0.5,-73.967633,40.793815,-73.973117,40.792962,4,0.5
38,CMT,2013/2/1 13:04,2013/2/1 13:17,1,2.8,-74.01244,40.702663,-73.99867,40.724656,12,0
39,CMT,2013/2/1 13:06,2013/2/1 13:17,1,1.3,-73.95746,40.774795,-73.968805,40.761744,8.5,1.8
40,CMT,2013/2/1 13:30,2013/2/1 13:50,1,3.5,-73.977554,40.758416,-73.973234,40.786942,16,0
41,VTS,2013/2/1 13:35,2013/2/1 13:39,1,1.06,-73.988013,40.723775,-73.979807,40.735847,5.5,1.1
42,CMT,2013/2/1 13:37,2013/2/1 13:41,1,1,-73.953117,40.79157,-73.962773,40.778345,5.5,0
43,VTS,2013/2/1 13:39,2013/2/1 13:43,1,0.54,-74.010918,40.70863,-74.013152,40.70421,4.5,0
44,CMT,2013/2/1 13:46,2013/2/1 14:02,1,1.8,-73.968269,40.755473,-73.991304,40.744745,11.5,0
45,VTS,2013/2/1 14:06,2013/2/1 14:13,1,1.99,-74.014352,40.717002,-73.99584,40.730685,8.5,1.7
