raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2014/3/1 0:06,2014/3/1 0:13,2,1.63,-73.98543,40.768265,-74.000305,40.747952,7,1.5
1,CMT,2014/3/1 0:10,2014/3/1 0:32,1,3.4,-73.996391,40.723825,-73.97717,40.763959,17,0
2,CMT,2014/3/1 0:38,2014/3/1 0:39,1,0.5,-73.951786,40.773389,-73.946696,40.780475,3.5,0
3,CMT,2014/3/1 0:41,2014/3/1 0:54,1,2.4,-73.941378,40.798996,-73.968068,40.797372,11,2.4
4,VTS,2014/3/1 1:00,2014/3/1 1:25,1,8.19,-73.9648,40.715052,-74.005283,40.643937,26.5,0
5,CMT,2014/3/1 1:15,2014/3/1 1:26,4,4,-73.875087,40.77043,-73.824038,40.754828,14,0
6,CMT,2014/3/1 1:16,2014/3/1 1:25,1,1.5,-73.983618,40.756046,-73.978916,40.740667,8,0
7,VTS,2014/3/1 1:24,2014/3/1 1:38,1,2.28,-74.005982,40.742857,-73.981645,40.724515,11.5,2.4
8,CMT,2014/3/1 1:25,2014/3/1 1:44,1,3.9,-73.959508,40.7711,-73.993637,40.72464,16,3
9,VTS,2014/3/1 1:31,2014/3/1 1:34,5,1.08,-73.953972,40.774772,-73.963482,40.761925,5,0
10,VTS,2014/3/1 1:35,2014/3/1 1:40,1,1.43,-73.939265,40.74989,-73.91767,40.743595,6.5,1.75
11,VTS,2014/3/1 2:41,2014/3/1 2:50,1,2,-73.994737,40.76001,-73.988535,40.773915,9,0
12,CMT,2014/3/1 2:57,2014/3/1 3:04,1,1.6,-73.983773,40.764999,-73.959465,40.763887,7.5,1.5
13,CMT,2014/3/1 3:07,2014/3/1 3:20,1,5.5,-74.001371,40.741185,-73.928282,40.755736,17.5,1
14,CMT,2014/3/1 4:00,2014/3/1 4:35,2,8.4,-73.990439,40.718875,-74.009477,40.726014,31,0
15,CMT,2014/3/1 4:24,2014/3/1 4:41,1,4.8,-73.975925,40.748407,-73.972532,40.69321,17.5,0
16,VTS,2014/3/1 6:00,2014/3/1 6:03,1,0.88,-73.998912,40.726317,-73.989233,40.750205,5,0
17,VTS,2014/3/1 6:30,2014/3/1 6:50,1,10.48,-73.964687,40.760772,-73.86236,40.767257,30,6
18,CMT,2014/3/1 7:11,2014/3/1 7:29,1,8,-73.985611,40.723217,-73.92233,40.773681,24.5,0
19,CMT,2014/3/1 8:06,2014/3/1 8:15,1,4.1,-73.985831,40.773198,-73.955052,40.819873,13.5,0
20,CMT,2014/3/1 8:21,2014/3/1 8:31,1,2.7,-73.945028,40.778759,-73.982184,40.778917,10,0
21,CMT,2014/3/1 8:39,2014/3/1 8:44,1,0.9,-73.978861,40.777386,-73.989285,40.769571,5.5,0
22,CMT,2014/3/1 9:05,2014/3/1 9:22,2,4.4,-74.009045,40.706983,-73.983974,40.762009,16,2.8
23,CMT,2014/3/1 9:16,2014/3/1 9:22,1,0.8,-73.978306,40.745914,-73.993287,40.751881,6,0
24,VTS,2014/3/1 10:13,2014/3/1 10:20,2,1.66,-73.945532,40.786497,-73.956817,40.766372,7.5,0
25,VTS,2014/3/1 10:33,2014/3/1 10:39,5,0.81,-73.965575,40.761962,-73.97597,40.7605,6,1.1
26,CMT,2014/3/1 11:18,2014/3/1 11:50,1,16.7,-73.977338,40.753817,-73.785211,40.645545,52,11.55
27,VTS,2014/3/1 11:48,2014/3/1 11:58,6,1.72,-73.96476,40.75696,-73.98777,40.74081,9,0
28,VTS,2014/3/1 12:02,2014/3/1 12:15,1,2.69,-73.946222,40.772967,-73.980132,40.7591,11.5,2.88
29,VTS,2014/3/1 12:12,2014/3/1 12:19,6,1.41,-73.959025,40.776997,-73.97409,40.763727,7.5,1.5
30,CMT,2014/3/1 12:12,2014/3/1 12:16,1,1,-73.954323,40.764124,-73.950335,40.775555,5.5,1.2
31,CMT,2014/3/1 12:48,2014/3/1 13:03,1,2.5,-73.977919,40.757321,-74.003188,40.735149,12,0
32,VTS,2014/3/1 12:51,2014/3/1 13:28,1,13.2,-73.968138,40.799677,-73.969807,40.688217,40,5.8
33,CMT,2014/3/1 13:11,2014/3/1 13:15,1,1,-73.984166,40.746045,-73.975598,40.757896,5.5,0
34,CMT,2014/3/1 13:27,2014/3/1 13:34,1,1.5,-73.968152,40.762525,-73.985085,40.748367,7.5,0
35,VTS,2014/3/1 13:39,2014/3/1 13:46,3,1.99,-73.962473,40.767227,-73.947062,40.780535,7.5,0
36,CMT,2014/3/1 13:43,2014/3/1 14:00,1,6.4,-73.978824,40.756122,-74.015119,40.709948,21,5.37
37,VTS,2014/3/1 14:12,2014/3/1 14:15,1,0.83,-73.966812,40.793512,-73.975222,40.787697,5,0
38,CMT,2014/3/1 14:12,2014/3/1 14:24,1,0.8,-73.99288,40.748047,-73.980985,40.743514,8.5,2
39,CMT,2014/3/1 14:33,2014/3/1 14:43,1,1.3,-73.986523,40.74022,-73.998723,40.723527,9,0
40,CMT,2014/3/1 14:49,2014/3/1 15:00,2,2,-73.974209,40.742585,-73.965259,40.766268,10.5,0
41,CMT,2014/3/1 15:19,2014/3/1 15:45,1,4.8,-73.957925,40.776143,-73.910658,40.760532,19.5,4
42,CMT,2014/3/1 15:56,2014/3/1 16:11,4,2.8,-73.962049,40.778892,-73.990958,40.750401,12.5,0
43,VTS,2014/3/1 16:00,2014/3/1 16:10,6,1.43,-74.000715,40.758182,-73.97851,40.752642,8,1.6
44,CMT,2014/3/1 16:18,2014/3/1 16:29,4,2.9,-73.974814,40.74933,-73.945599,40.781486,11,2.3
45,CMT,2014/3/1 16:23,2014/3/1 16:30,1,1.8,-73.994586,40.759544,-73.979146,40.780959,8,0
46,VTS,2014/3/1 16:31,2014/3/1 16:39,1,1.41,-73.991925,40.748745,-73.979882,40.736622,7.5,2
47,VTS,2014/3/1 16:54,2014/3/1 17:17,2,4.65,-73.966347,40.760962,-73.947372,40.814357,18.5,0
48,CMT,2014/3/1 16:59,2014/3/1 17:29,1,6.3,-73.959333,40.763292,-73.891745,40.720125,24.5,5
49,CMT,2014/3/1 17:25,2014/3/1 17:36,1,1.1,-73.99842,40.735081,-73.982244,40.733022,8.5,0
50,CMT,2014/3/1 17:34,2014/3/1 17:50,1,2.3,-73.969677,40.762949,-73.991209,40.733661,13,1
51,VTS,2014/3/1 17:40,2014/3/1 17:50,2,1.79,-73.96873,40.760355,-73.983112,40.776475,8.5,1.7
52,CMT,2014/3/1 17:54,2014/3/1 18:02,2,1.3,-73.944312,40.79507,-73.946724,40.780695,7,0
53,CMT,2014/3/1 18:02,2014/3/1 18:14,1,1.7,-73.982326,40.731373,-73.990351,40.717921,9.5,2
54,CMT,2014/3/1 18:04,2014/3/1 18:11,1,1.1,-73.94824,40.704437,-73.942213,40.713413,6.5,0
55,CMT,2014/3/1 18:19,2014/3/1 18:26,1,0.8,-73.925769,40.772237,-73.919614,40.766102,6,0
56,VTS,2014/3/1 18:20,2014/3/1 18:27,1,1.16,-73.974135,40.762987,-73.984427,40.748577,6.5,0
57,CMT,2014/3/1 18:31,2014/3/1 18:39,3,1.5,-73.956675,40.781192,-73.970729,40.764664,8,1
58,CMT,2014/3/1 18:55,2014/3/1 19:04,1,1.5,-73.993205,40.756573,-73.995573,40.740164,8,0
59,VTS,2014/3/1 19:00,2014/3/1 19:22,3,4.06,-73.94998,40.795525,-73.94203,40.837772,17.5,1
60,VTS,2014/3/1 19:16,2014/3/1 19:32,3,2.35,-74.006145,40.739967,-73.985175,40.760377,12.5,0
61,VTS,2014/3/1 19:46,2014/3/1 19:50,1,0.26,-73.982005,40.728147,-73.985615,40.730117,4,0.8
62,VTS,2014/3/1 19:58,2014/3/1 20:02,5,0.67,-73.986785,40.750767,-73.987907,40.75671,5,0
63,VTS,2014/3/1 20:03,2014/3/1 20:06,6,0.51,-73.946958,40.771855,-73.95204,40.775532,4,0
64,VTS,2014/3/1 20:03,2014/3/1 20:05,4,0.43,-73.951118,40.774357,-73.951118,40.774357,4,1
65,CMT,2014/3/1 20:03,2014/3/1 20:22,1,4.3,-73.989882,40.687463,-74.016617,40.64434,17,3.6
66,VTS,2014/3/1 20:05,2014/3/1 20:30,2,5.14,-73.988705,40.722382,-73.955957,40.670452,21,4.3
67,CMT,2014/3/1 20:17,2014/3/1 20:41,1,2.9,-73.972671,40.755943,-73.995169,40.721514,16,3.4
68,VTS,2014/3/1 20:34,2014/3/1 21:04,5,2.84,-73.996007,40.748685,-73.990638,40.718977,19,4.88
69,VTS,2014/3/1 20:51,2014/3/1 20:56,3,1.14,-73.96042,40.775207,-73.970395,40.76115,6,0
70,VTS,2014/3/1 20:55,2014/3/1 21:07,5,1.96,-73.9631,40.758465,-73.989947,40.760662,10.5,2.2
71,CMT,2014/3/1 21:21,2014/3/1 21:25,2,0.9,-73.997885,40.716972,-74.005248,40.727053,5.5,0
72,VTS,2014/3/1 21:33,2014/3/1 21:42,2,1.18,-73.974525,40.750927,-73.988533,40.756505,7.5,0
73,CMT,2014/3/1 21:33,2014/3/1 21:41,1,1.1,-73.997712,40.714172,-73.997397,40.725777,7,1.6
74,VTS,2014/3/1 22:03,2014/3/1 22:17,3,2.3,-73.976763,40.759207,-73.978705,40.734427,11,0
75,CMT,2014/3/1 22:03,2014/3/1 22:08,1,1.2,-73.980127,40.775674,-73.989639,40.760614,6,0
76,CMT,2014/3/1 22:07,2014/3/1 22:36,2,4,-73.956474,40.714275,-73.935263,40.683526,20,3
77,VTS,2014/3/1 22:10,2014/3/1 22:25,1,2.11,-73.988302,40.734552,-73.986372,40.715787,11,0
78,VTS,2014/3/1 22:15,2014/3/1 22:25,2,2.16,-73.973872,40.760217,-73.948018,40.770435,10,0
79,CMT,2014/3/1 22:17,2014/3/1 22:29,1,1.7,-73.986107,40.726552,-73.984646,40.745359,9,1
80,CMT,2014/3/1 22:43,2014/3/1 22:46,1,0.6,-73.956495,40.71698,-73.962575,40.710081,4.5,0
81,CMT,2014/3/1 22:53,2014/3/1 23:06,1,1.9,-73.990765,40.75103,-73.988779,40.731457,10,0
82,VTS,2014/3/1 23:23,2014/3/1 23:40,1,8.04,-73.94959,40.78528,-73.991367,40.71607,24.5,3
83,CMT,2014/3/1 23:27,2014/3/1 23:52,1,4.2,-73.982043,40.721002,-73.959199,40.686773,20,0
84,VTS,2014/3/1 23:33,2014/3/1 23:43,1,2.28,-73.982445,40.768237,-73.992137,40.741755,9.5,1
85,VTS,2014/3/1 23:36,2014/3/1 23:57,1,9.58,-73.98036,40.76049,-73.931812,40.858347,27.5,2.5
86,VTS,2014/3/1 23:39,2014/3/2 0:04,1,9.39,-74.004487,40.741962,-73.949177,40.826802,29,0
87,CMT,2014/3/1 23:43,2014/3/1 23:51,1,1.6,-73.975988,40.765651,-73.955757,40.76827,7.5,0
88,CMT,2014/3/2 0:38,2014/3/2 1:12,2,14.3,-74.001766,40.730191,-73.789427,40.711936,43,9.86
89,VTS,2014/3/2 0:45,2014/3/2 0:52,5,0.98,-73.98926,40.76326,-74.00283,40.76054,7,1.5
90,VTS,2014/3/2 0:52,2014/3/2 1:10,1,4.16,-73.981397,40.773632,-73.97896,40.731047,15.5,0
91,VTS,2014/3/2 1:09,2014/3/2 1:13,1,0.81,-74.00153,40.751442,-73.998992,40.744692,5,1.1
92,CMT,2014/3/2 1:18,2014/3/2 1:34,1,7.8,-73.996307,40.668434,-73.957035,40.729201,23.5,6.12
93,CMT,2014/3/2 1:29,2014/3/2 1:42,1,3.2,-73.964945,40.759933,-74.002109,40.739579,12.5,2.7
94,VTS,2014/3/2 1:36,2014/3/2 1:58,1,5.48,-74.007073,40.739412,-73.952217,40.766345,19.5,0
95,VTS,2014/3/2 2:02,2014/3/2 2:12,6,1.56,-73.9857,40.72213,-74.006885,40.733005,9.5,2.5
96,CMT,2014/3/2 2:02,2014/3/2 2:20,1,6.8,-73.989332,40.719047,-73.953478,40.788494,22,4.6
97,CMT,2014/3/2 2:19,2014/3/2 2:27,1,1,-74.003468,40.732525,-73.991678,40.7268,7,0
98,VTS,2014/3/2 2:38,2014/3/2 2:46,5,3.75,-73.98762,40.719472,-73.966927,40.754915,12.5,1
99,CMT,2014/3/2 2:55,2014/3/2 3:00,1,1.5,-73.969202,40.760275,-73.990397,40.757465,6.5,0
100,CMT,2014/3/2 3:08,2014/3/2 3:13,3,0.5,-73.987623,40.719665,-73.985629,40.723133,5.5,0.1
