raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2010/8/1 0:11,2010/8/1 0:37,1,6.53,-73.996213,40.737078,-73.91804,40.762802,18.5,3.8
1,CMT,2010/8/1 0:33,2010/8/1 0:41,1,1.6,-73.981021,40.741954,-73.995381,40.730953,6.5,1.12
2,CMT,2010/8/1 0:36,2010/8/1 0:41,1,1,-73.982434,40.745053,-73.972521,40.754055,5.3,0
3,VTS,2010/8/1 0:40,2010/8/1 0:49,1,2.07,-73.995773,40.738897,-73.972247,40.753845,7.7,3
4,CMT,2010/8/1 0:42,2010/8/1 0:56,1,4.9,-73.994939,40.760281,-73.960186,40.814872,12.5,2.7
5,CMT,2010/8/1 0:52,2010/8/1 0:59,1,1.7,-73.98802,40.75244,-73.983088,40.738694,6.9,1.1
6,VTS,2010/8/1 0:54,2010/8/1 1:09,1,1.89,-74.006378,40.739587,-73.987498,40.760742,9.7,2
7,VTS,2010/8/1 1:15,2010/8/1 1:19,2,1.14,-73.977765,40.746252,-73.971013,40.757702,4.9,1.5
8,CMT,2010/8/1 1:17,2010/8/1 1:37,2,7.4,-74.010282,40.703454,-73.977343,40.761849,19.3,0
9,CMT,2010/8/1 1:22,2010/8/1 1:25,3,0.7,-73.980316,40.742335,-73.976921,40.75195,4.1,0
10,CMT,2010/8/1 1:28,2010/8/1 1:38,1,1.8,-74.004957,40.721258,-73.987847,40.738384,7.7,1.3
11,VTS,2010/8/1 1:33,2010/8/1 1:40,2,1.54,-74.006675,40.70613,-73.987927,40.714265,6.1,0
12,CMT,2010/8/1 1:36,2010/8/1 1:43,2,1.1,-73.987842,40.72063,-74.000446,40.728642,6.1,0
13,VTS,2010/8/1 2:09,2010/8/1 2:28,2,3.29,-73.968073,40.762282,-74.002927,40.744357,12.1,0
14,VTS,2010/8/1 2:46,2010/8/1 2:53,1,2.47,-73.992838,40.71853,-73.96827,40.707778,8.1,0
15,VTS,2010/8/1 2:50,2010/8/1 2:54,1,0.73,-73.997962,40.746548,-74.00568,40.745802,4.5,0
16,VTS,2010/8/1 2:57,2010/8/1 3:25,5,11.54,-73.982047,40.727912,-73.954082,40.633925,28.1,0
17,CMT,2010/8/1 3:02,2010/8/1 3:05,3,0.5,-73.993139,40.720069,-73.993139,40.720069,4.1,1
18,VTS,2010/8/1 3:36,2010/8/1 3:40,1,1.07,-73.975552,40.759178,-73.965567,40.768278,4.9,2
19,CMT,2010/8/1 3:37,2010/8/1 4:06,1,17.9,-73.982409,40.766544,-73.776391,40.64595,45,0
20,VTS,2010/8/1 3:42,2010/8/1 4:01,1,5.22,-74.006648,40.74393,-73.992232,40.69424,15.3,3.95
21,CMT,2010/8/1 4:01,2010/8/1 4:15,3,2.3,-74.006266,40.739498,-73.988154,40.720306,9.3,0
22,VTS,2010/8/1 4:13,2010/8/1 4:27,2,4.73,-73.975597,40.790293,-73.985198,40.752808,13.3,0
23,VTS,2010/8/1 5:15,2010/8/1 5:18,1,0.48,-73.952687,40.776568,-73.94968,40.774463,3.7,0
24,VTS,2010/8/1 5:38,2010/8/1 5:42,1,0.74,-73.93007,40.648322,-73.929912,40.638108,4.1,0
25,CMT,2010/8/1 6:20,2010/8/1 6:33,1,7,-73.776767,40.645152,-73.815747,40.709534,17.7,4.8
26,VTS,2010/8/1 6:22,2010/8/1 6:28,5,1.67,-73.983837,40.755323,-73.96731,40.769075,6.1,0
27,VTS,2010/8/1 6:32,2010/8/1 6:42,1,2.24,-73.986018,40.735397,-73.995203,40.755262,8.5,2
28,CMT,2010/8/1 6:41,2010/8/1 6:52,1,3.5,-73.955224,40.767462,-74.001643,40.756519,10.9,1.6
29,CMT,2010/8/1 7:44,2010/8/1 7:49,2,1.2,-73.947685,40.7904,-73.939029,40.804985,5.7,0
30,CMT,2010/8/1 7:53,2010/8/1 8:04,1,2.1,-73.988028,40.770674,-73.978284,40.752092,8.5,0
31,CMT,2010/8/1 7:56,2010/8/1 8:02,1,2.5,-73.998768,40.73988,-73.989438,40.767962,7.7,0
32,CMT,2010/8/1 8:37,2010/8/1 8:45,1,1.4,-73.993657,40.745685,-74.000763,40.75743,6.9,0
33,VTS,2010/8/1 9:57,2010/8/1 10:10,1,3.18,-73.957932,40.776343,-73.991263,40.750453,10.5,2
34,VTS,2010/8/1 9:59,2010/8/1 10:12,4,4.01,-73.991108,40.717603,-73.978222,40.763087,11.7,0
35,CMT,2010/8/1 10:16,2010/8/1 10:20,1,0.7,-73.993589,40.724423,-73.989376,40.718038,4.5,0
36,CMT,2010/8/1 10:30,2010/8/1 10:42,1,2.4,-73.985107,40.732489,-73.997983,40.756274,9.3,0
37,CMT,2010/8/1 10:54,2010/8/1 11:07,2,3.2,-73.986038,40.745435,-74.014505,40.705057,10.5,0
38,VTS,2010/8/1 11:30,2010/8/1 11:34,5,0.74,-73.97959,40.783977,-73.971327,40.787655,4.5,0
39,CMT,2010/8/1 12:20,2010/8/1 12:36,1,3.5,-74.000918,40.761767,-74.003428,40.717451,12.5,1.95
40,CMT,2010/8/1 12:21,2010/8/1 12:33,1,2.6,-73.979675,40.758206,-73.995322,40.727738,8.9,0
41,VTS,2010/8/1 12:30,2010/8/1 12:37,3,1.7,-73.970758,40.751558,-73.970363,40.768627,6.5,0
42,CMT,2010/8/1 12:47,2010/8/1 12:50,2,0.5,-74.000013,40.737809,-73.993752,40.739592,4.1,0
43,VTS,2010/8/1 12:52,2010/8/1 12:56,1,0.67,-73.986077,40.757885,-73.992183,40.749148,4.1,2
44,VTS,2010/8/1 13:30,2010/8/1 13:39,5,1.54,-73.991525,40.750282,-74.008152,40.738843,6.9,0
45,VTS,2010/8/1 13:32,2010/8/1 13:38,1,1.1,-73.972245,40.782285,-73.956453,40.77523,5.7,1.5
46,CMT,2010/8/1 14:49,2010/8/1 14:51,1,0.1,-73.979374,40.747074,-73.982101,40.748339,3.3,0
