raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,CMT,2014/4/1 0:30,2014/4/1 0:44,1,4.7,-73.986289,40.741288,-73.956795,40.744772,16,3.4
1,CMT,2014/4/1 1:42,2014/4/1 1:46,1,1.3,-73.957893,40.717637,-73.944429,40.715033,6,0
2,CMT,2014/4/1 6:14,2014/4/1 6:16,1,0.4,-73.991135,40.765694,-73.986574,40.7625,3.5,1
3,VTS,2014/4/1 7:24,2014/4/1 7:38,1,2.73,-73.945095,40.77877,-73.972843,40.75593,12,0
4,VTS,2014/4/1 7:32,2014/4/1 7:38,5,0.95,-73.991655,40.75032,-73.989443,40.74053,6,0
5,VTS,2014/4/1 8:19,2014/4/1 8:28,1,1.55,-73.990812,40.739792,-74.004455,40.722752,8,1.6
6,VTS,2014/4/1 8:20,2014/4/1 8:26,6,0.87,-73.951515,40.723652,-73.985332,40.675497,5.5,1.65
7,VTS,2014/4/1 9:19,2014/4/1 9:32,1,1.75,-73.981192,40.7814,-73.972063,40.765597,10,2
8,VTS,2014/4/1 9:24,2014/4/1 9:36,1,2.07,-73.990177,40.731897,-73.975827,40.756957,10,1
9,CMT,2014/4/1 9:38,2014/4/1 9:46,1,0.9,-73.979128,40.771687,-73.964065,40.765513,7,2.5
10,CMT,2014/4/1 9:38,2014/4/1 9:42,1,0.6,-73.995455,40.725185,-74.0063,40.728759,5,1.1
11,CMT,2014/4/1 9:39,2014/4/1 9:52,1,1.3,-73.988971,40.743776,-73.973136,40.752795,9.5,0
12,CMT,2014/4/1 9:42,2014/4/1 9:54,1,0.7,-73.987863,40.750225,-73.979411,40.754313,8,1.7
13,VTS,2014/4/1 9:58,2014/4/1 10:07,6,1.2,-73.986372,40.740212,-74.00647,40.748752,8,1
14,VTS,2014/4/1 10:12,2014/4/1 10:47,1,12.25,-73.988877,40.777775,-74.00504,40.718995,37,7.4
15,CMT,2014/4/1 11:12,2014/4/1 11:19,1,1,-73.9891,40.747497,-73.980196,40.760516,6.5,0
16,VTS,2014/4/1 11:23,2014/4/1 11:36,1,1.16,-73.976685,40.753927,-73.984312,40.76358,9,0
17,VTS,2014/4/1 11:30,2014/4/1 11:38,1,1.22,-73.954463,40.781412,-73.970953,40.783162,7,1
18,CMT,2014/4/1 11:50,2014/4/1 12:00,1,0.9,-73.98105,40.769677,-73.967607,40.766055,7.5,1.6
19,VTS,2014/4/1 11:57,2014/4/1 12:14,1,3,-73.984752,40.743317,-73.954305,40.775515,13.5,0
20,CMT,2014/4/1 12:04,2014/4/1 12:18,2,8.4,-73.974644,40.750066,-73.871081,40.774225,24,0
21,VTS,2014/4/1 12:13,2014/4/1 12:50,1,18.82,-74.005127,40.74623,-73.776447,40.645102,52,0
22,CMT,2014/4/1 12:31,2014/4/1 12:46,1,1.8,-73.978168,40.752113,-73.990392,40.769997,11.5,0
23,VTS,2014/4/1 12:45,2014/4/1 13:02,1,1.11,-73.974457,40.760477,-73.98139,40.751232,11,2.2
24,CMT,2014/4/1 12:59,2014/4/1 13:12,2,3.4,-74.006875,40.719185,-74.001197,40.761778,13.5,0
25,VTS,2014/4/1 13:12,2014/4/1 13:21,1,1.62,-73.971892,40.787002,-73.98515,40.767582,8.5,1.7
26,VTS,2014/4/1 13:50,2014/4/1 13:59,1,1.81,-73.959367,40.763472,-73.952063,40.783807,8.5,2.55
