raw_ind,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount
0,VTS,2013/3/1 0:03,2013/3/1 0:06,4,0.55,-73.93621,40.749797,-73.935187,40.755197,4,0
1,VTS,2013/3/1 0:05,2013/3/1 0:26,2,5.31,-73.985107,40.75556,-73.953465,40.710892,20,4.1
2,CMT,2013/3/1 0:15,2013/3/1 0:25,1,1.9,-73.991763,40.726267,-74.0085,40.740584,9,2
3,CMT,2013/3/1 0:17,2013/3/1 0:26,1,1.8,-74.002338,40.73337,-74.013798,40.715332,8.5,0
4,VTS,2013/3/1 0:22,2013/3/1 0:45,6,7.39,-73.976862,40.764877,-73.969122,40.689567,25,0
5,CMT,2013/3/1 0:33,2013/3/1 0:49,1,4.4,-73.981553,40.76866,-73.937598,40.818358,16.5,4.35
6,CMT,2013/3/1 0:35,2013/3/1 0:46,1,4.5,-73.966525,40.799214,-73.934007,40.845275,15,0
7,VTS,2013/3/1 1:09,2013/3/1 1:24,1,4.19,-73.993082,40.724263,-73.941623,40.708062,15.5,0
8,CMT,2013/3/1 1:18,2013/3/1 1:24,1,3,-73.982748,40.731078,-73.958732,40.768107,9.5,1.5
9,CMT,2013/3/1 2:02,2013/3/1 2:10,1,1.2,-74.000735,40.730169,-74.006413,40.738495,7.5,1.7
10,CMT,2013/3/1 2:50,2013/3/1 2:52,1,0.5,-73.951565,40.782068,-73.945754,40.788641,4,0
11,CMT,2013/3/1 3:16,2013/3/1 3:29,2,8.4,-73.952731,40.72711,-73.818387,40.73865,24.5,5.1
12,VTS,2013/3/1 3:37,2013/3/1 3:53,2,9.94,-73.976713,40.7395,-73.912452,40.853502,28,0
13,CMT,2013/3/1 4:30,2013/3/1 4:43,3,3.9,-73.993717,40.720717,-73.938178,40.694445,14.5,3.1
14,CMT,2013/3/1 4:32,2013/3/1 6:24,1,15.4,-73.9515,40.713616,-73.87047,40.773728,41.5,0
15,VTS,2013/3/1 6:09,2013/3/1 6:14,1,0.81,-73.963105,40.756697,-73.973233,40.759435,5.5,0
16,CMT,2013/3/1 7:01,2013/3/1 7:07,1,0.9,-73.991604,40.750565,-73.985698,40.742529,5.5,1.2
17,VTS,2013/3/1 7:08,2013/3/1 7:21,1,2.84,-73.959422,40.777932,-73.986555,40.755887,12,0
18,CMT,2013/3/1 7:12,2013/3/1 7:21,3,1.7,-73.985181,40.757084,-73.981129,40.774484,8.5,0
19,CMT,2013/3/1 7:29,2013/3/1 7:40,1,1.2,-73.989856,40.756622,-73.986073,40.769838,8.5,1
20,VTS,2013/3/1 8:52,2013/3/1 8:59,1,1.62,-73.961977,40.767695,-73.954027,40.786392,7.5,0
21,CMT,2013/3/1 9:05,2013/3/1 9:18,1,2.1,-73.979177,40.781903,-73.97425,40.760716,11,0
22,CMT,2013/3/1 9:17,2013/3/1 9:39,1,3.1,-73.988952,40.745655,-74.005669,40.714131,15.5,0
23,VTS,2013/3/1 9:29,2013/3/1 9:49,1,1.74,-73.9744,40.7471,-73.97062,40.763887,13,0
